make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,4c,,2014,2,2,--,7,--,--,--,2013,אחורית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1750,240,6000,35.7,2200,4.5,258,10.2,20,15.7,--,--,--,--,--,8,אין ציון,ABS + EBD + BAS,2,יש,אין,אין,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,0,0,--,--,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,1,יש,עור,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,חיישני חניה אחוריים,2X4,1,1
אלפא_רומיאו,4c,,2017,2,2,--,7,15399,--,--,2013,אחורית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1750,240,6000,35.7,2200,4.5,258,10.2,20,15.7,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,2,יש,אין,אין,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,398.9,186.4,118.3,238,110,--,895,0,0,"ק' 205/40R18 , א' 235/35R19",40,מקורית,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,יש,עור,אין,אין,--,LED,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,חי,,,
אלפא_רומיאו,GT,,2009,3,2,--,6,--,--,--,2004,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,14,אין ציון,ABS + EBD,6,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,,,,,,
אלפא_רומיאו,GT,,2008,3,2,--,6,--,--,--,2004,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,,,,,,
אלפא_רומיאו,GT,,2011,3,2,--,6,--,--,--,2004,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,14,אין ציון,ABS + EBD,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,GT,,2007,3,2,--,6,--,--,--,2004,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,,,,,,
אלפא_רומיאו,GT,,2006,3,2,--,7,--,--,--,2004,קדמית,ידנית,6,בנזין,6,3179,240,6200,30.6,4800,6.7,245,--,--,7.7,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,8,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,449,176.5,136,259.5,320,905,1410,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"חיישני רוורס - 1,290 ש""ח. דיבורית בלו",,,
אלפא_רומיאו,GT,,2007,3,2,--,6,--,--,--,2004,קדמית,ידנית,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,GT,,2006,3,2,--,6,--,--,--,2004,קדמית,ידנית,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,GT,,2008,3,2,--,6,--,--,--,2004,קדמית,ידנית,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,GT,,2005,3,2,--,6,--,--,--,2004,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,,,,,,
אלפא_רומיאו,GT,,2009,3,2,--,6,--,--,--,2004,קדמית,ידנית,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,14,אין ציון,ABS + EBD,6,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,GT,,2010,3,2,--,6,--,--,--,2004,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,14,אין ציון,ABS + EBD,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"חיישני רוורס - 1,290  שקל",,,
אלפא_רומיאו,GT,,2006,3,2,--,6,--,--,--,2004,קדמית,אוטומטית - רובוטית מצמד יחיד,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,--,אין ציון,ABS + EBD,6,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,,,,,,
אלפא_רומיאו,GT,,2005,3,2,--,7,--,--,--,2004,קדמית,ידנית,6,בנזין,6,3179,240,6200,30.6,4800,6.7,245,--,--,7.7,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,8,יש,יש,אין,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,449,176.5,136,259.5,320,905,1410,0,0,225/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,0,אופציונלי,בד,אין,אין,--,רגילים,אופציונלי,יש,אופציונלי,אין,אין,אין,אופציונלי,--,--,אין,אופציונלי,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,
אלפא_רומיאו,GT,,2011,2,2,--,1,--,--,--,--,קדמית,ידנית,5,בנזין,4,1970,165,6400,21,3250,8.7,220,--,--,8.7,--,--,--,--,--,14,אין ציון,ABS + EBD,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,448,176,136,260,320,905,1320,0,0,215/45R17,63,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,אין,אופציונלי,0,1,אופציונלי,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4,0,1
אלפא_רומיאו,סטלביו,TURISMO,2020,5,5,--,7,7912,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,אין,אין,יש,יש,אין,אין,אין,--,468.7,190.3,169.3,281.8,499,1600,1660,750,1600,235/55R19,64,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,ע,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,SPORT,2020,5,5,--,6,6424,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,יש,1,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,468.7,190.3,169.3,281.8,499,1600,1660,750,1600,235/65R17,64,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחור,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,MILANO,2019,5,5,--,7,--,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,468.7,190.3,167.1,281.8,499,1600,1660,0,0,235/65R18,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנ,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,SPORT,2021,5,5,--,6,6672,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,--,--,10.9,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,יש,1,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,468.7,190.3,169.3,281.8,499,1600,1660,750,1600,235/65R17,64,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחוריים,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,FIRST,2018,5,5,--,7,9546,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,280,5250,40.8,2250,5.7,230,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,468.7,190.3,164.8,281.8,499,1600,1660,0,0,255/45R20,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,עור,יש  - כוונון מלא,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,MILANO,2018,5,5,--,7,8678,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,468.7,190.3,167.1,281.8,499,1600,1660,0,0,255/45R19,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,-,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,TURISMO,2021,5,5,--,7,8160,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,--,--,10.6,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,אין,אין,יש,יש,אין,אין,אין,--,468.7,190.3,169.3,281.8,499,1600,1660,750,1600,235/55R19,64,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,י,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,MONZA,2021,5,5,--,6,7416,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,--,--,10.6,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,אין,אין,יש,יש,אין,אין,אין,--,468.7,190.3,169.3,281.8,499,1600,1660,750,1600,235/55R19,64,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד משול,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,,2021,5,5,--,7,20336,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2891,510,6500,61.2,2500,3.8,283,8.5,13.3,11.1,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,יש,1,0,1,התרעה בלבד,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,--,470.2,195.5,168.1,281.8,499,1600,1830,0,0,"ק'  255/45R20 , א' 285/40R20",64,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,VELOCE,2021,5,5,--,7,8780,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,280,5250,40.7,2250,5.7,230,--,--,10.7,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,אין,אין,יש,יש,אין,אין,אין,--,468.7,190.3,169.3,281.8,499,1600,1660,750,1600,255/45R20,64,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,MILANO,2019,5,5,--,7,--,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,468.7,190.3,167.1,281.8,499,1600,1660,0,0,255/45R19,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,FIRST,2017,5,5,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,280,5250,40.8,2250,5.7,230,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,468.7,190.3,164.8,281.8,499,1600,1660,0,0,255/45R20,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,עור,יש  - כוונון מלא,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אח,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,MILANO,2017,5,5,--,7,--,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,468.7,190.3,167.1,281.8,499,1600,1660,0,0,235/65R18,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנ,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,MONZA,2020,5,5,--,6,7168,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,אין,אין,יש,יש,אין,אין,אין,--,468.7,190.3,169.3,281.8,499,1600,1660,750,1600,235/55R19,64,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,MILANO,2017,5,5,--,7,--,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,468.7,190.3,167.1,281.8,499,1600,1660,0,0,255/45R19,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,אין,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,-,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,,2018,5,5,--,7,18600,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2891,510,6500,61.2,2500,3.8,283,11.7,7.5,9,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,470.2,195.5,168.1,281.8,499,1600,1830,0,0,ק'  255/45R20 א' 285/40R20,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,מלפנים,--,"קסנון, כולל",,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,,2019,5,5,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2891,510,6500,61.2,2500,3.8,283,11.7,7.5,9,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,470.2,195.5,168.1,281.8,499,1600,1830,0,0,ק'  255/45R20 א' 285/40R20,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,מלפנים,--,"קסנון, כולל או",,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,MILANO,2018,5,5,--,7,7934,--,--,2017,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,4500,33.6,1750,7.2,215,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,468.7,190.3,167.1,281.8,499,1600,1660,0,0,235/65R18,64,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה +,,,,,,,,,,,,,,,,,
אלפא_רומיאו,סטלביו,VELOCE,2020,5,5,--,7,8656,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,280,5250,40.7,2250,5.7,230,11.2,16.9,14.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,אין,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,אין,אין,יש,יש,אין,אין,אין,--,468.7,190.3,169.3,281.8,499,1600,1660,750,1600,255/45R20,64,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עו,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'וליה,VELOCE,2017,4,4,--,7,9546,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,280,5250,40.8,2250,5.3,240,10.4,19.6,15.6,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,464.3,186,145,282,480,--,1429,0,0,225/45R18,58,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,-,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'וליה,SPORT,2021,4,5,--,6,5680,--,--,2016,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1995,200,5000,33.6,1750,6.6,235,--,--,12.3,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,464.3,186,143.6,282,480,--,1504,745,1600,235/65R17,58,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחוריים,אין,אין,,,,,,,,,,,,,,,,,,,,,
