make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd
לנדרובר,ריינג'_רובר,VOGUE,2021,5,5.0,0,7,29636.0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,8,4367,339,3500.0,71.4000015258789,1750.0,6.9,219,8.6,13.1,11.4,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,התרעה בלבד,1,0,0,1,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית, בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים",499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2360,750.0,2500.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,0,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים , בסיס גלגלים מוארך",4X4,1,2
לנדרובר,ריינג'_רובר,VOGUE,2020,5,5.0,0,7,29636.0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,8,4367,339,3500.0,71.4000015258789,1750.0,6.9,219,8.6,13.1,11.4,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,התרעה בלבד,1,0,0,1,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית, בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים",499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2360,750.0,2500.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,0,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים , בסיס גלגלים מוארך",4X4,1,2
לנדרובר,ריינג'_רובר,SUPERCHARGED,2016,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין + מגדש על,8,4999,510,6500.0,63.70000076293945,2500.0,5.4,225,4.8,10.1,7.2,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2330,750.0,2470.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים  ",4X4,1,1
לנדרובר,ריינג'_רובר,,2015,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000.0,61.20000076293945,2000.0,7.9,210,11.7,14.2,13.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2160,750.0,2300.0,"19""",85,מקורית + שליטה מההגה,1,0,1,8.0,0,0,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,יש  + זכרון,מלפנים,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,0,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 3 איזורים","סגירת דלתות רכה, סגירה חשמלית לתא מטען, חנייה אוטומטית, התראה על רכב בשטחים מתים, וו גרירה נשלף חשמלי, בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים",4X4,1,2
לנדרובר,ריינג'_רובר,VOGUE,2014,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000.0,61.20000076293945,2000.0,7.9,210,11.7,14.2,13.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2160,750.0,2300.0,"20""",85,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 3 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים",4X4,1,2
לנדרובר,ריינג'_רובר,VOGUE,2019,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,8,4367,339,3500.0,71.4000015258789,1750.0,6.9,219,8.6,13.1,11.4,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית, בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים",499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2360,750.0,3500.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים  ",4X4,1,2
לנדרובר,ריינג'_רובר,,2017,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000.0,61.20000076293945,2000.0,7.9,210,11.7,14.2,13.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2160,750.0,2300.0,"19""",85,מקורית + שליטה מההגה,1,0,1,8.0,0,0,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,יש  + זכרון,מלפנים,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,0,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 3 איזורים","סגירת דלתות רכה, סגירה חשמלית לתא מטען, חנייה אוטומטית, התראה על רכב בשטחים מתים, וו גרירה נשלף חשמלי, בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים",4X4,1,2
לנדרובר,ריינג'_רובר,VOGUE,2019,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,היברידי (בנזין),4,1997,404,5500.0,65.19999694824219,1500.0,6.7,220,0,0,35.7,245.0,13.1,50.0,07:30,02:45,2.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,1,0,0,1,היגוי אקטיבי,התרעה בלבד,1,0,1,1,1,0,0,0,499.8999938964844,198.3000030517578,186.89999389648438,292.20001220703125,479.0,1843.0,2577,750.0,2300.0,"20""",85,מקורית + שליטה מההגה,1,0,1,10.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,מטריקס LED,1,1,1,אחוריים + קדמיים,היקפיות,1,1,1,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,1,0,רגילים,יש - ללא מגע,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, גלגל הגה מתכוונן חשמלי, חלונות אחוריים כהים",0,4X4,1,7
לנדרובר,ריינג'_רובר,,2016,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000.0,61.20000076293945,2000.0,7.9,210,11.7,14.2,13.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2160,750.0,2300.0,"19""",85,מקורית + שליטה מההגה,1,0,1,8.0,0,0,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,יש  + זכרון,מלפנים,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,0,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 3 איזורים","סגירת דלתות רכה, סגירה חשמלית לתא מטען, חנייה אוטומטית, התראה על רכב בשטחים מתים, וו גרירה נשלף חשמלי, בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים",4X4,1,2
לנדרובר,ריינג'_רובר,,2014,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000.0,61.20000076293945,2000.0,7.9,210,11.7,14.2,13.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2160,750.0,2300.0,"19""",85,מקורית + שליטה מההגה,1,0,1,8.0,0,0,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,יש  + זכרון,מלפנים,0,קסנון,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,0,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 3 איזורים","סגירת דלתות רכה, סגירה חשמלית לתא מטען, חנייה אוטומטית, התראה על רכב בשטחים מתים, וו גרירה נשלף חשמלי, בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים",4X4,1,2
לנדרובר,ריינג'_רובר,VOGUE,2018,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000.0,61.20000076293945,2000.0,7.9,210,11.7,14.2,13.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית, בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים",499.8999938964844,198.3000030517578,183.5,292.20001220703125,0,0,2160,750.0,2300.0,"20""",85,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 3 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים",4X4,1,2
לנדרובר,ריינג'_רובר,SUPERCHARGED,2013,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין + מגדש על,8,4999,510,6500.0,63.70000076293945,2500.0,5.4,225,4.8,10.1,7.2,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2330,750.0,2470.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים  ",4X4,1,1
לנדרובר,ריינג'_רובר,SUPERCHARGED,2017,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין + מגדש על,8,4999,510,6500.0,63.70000076293945,2500.0,5.4,225,4.8,10.1,7.2,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2330,750.0,2470.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים  ",4X4,1,1
לנדרובר,ריינג'_רובר,VOGUE,2013,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000.0,61.20000076293945,2000.0,7.9,210,11.7,14.2,13.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2160,750.0,2300.0,"20""",85,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 3 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים",4X4,1,2
לנדרובר,ריינג'_רובר,VOGUE,2015,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000.0,61.20000076293945,2000.0,7.9,210,11.7,14.2,13.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2160,750.0,2300.0,"20""",85,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 3 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים",4X4,1,2
לנדרובר,ריינג'_רובר,VOGUE,2015,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,8,4367,339,3500.0,71.4000015258789,1750.0,6.9,219,8.6,13.1,11.4,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2360,750.0,2500.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים  ",4X4,1,2
לנדרובר,ריינג'_רובר,SUPERCHARGED,2014,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין + מגדש על,8,4999,510,6500.0,63.70000076293945,2500.0,5.4,225,4.8,10.1,7.2,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2330,750.0,2470.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים  ",4X4,1,1
לנדרובר,ריינג'_רובר,SUPERCHARGED,2015,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין + מגדש על,8,4999,510,6500.0,63.70000076293945,2500.0,5.4,225,4.8,10.1,7.2,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2330,750.0,2470.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים  ",4X4,1,1
לנדרובר,ריינג'_רובר,VOGUE,2016,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו דיזל,6,2993,258,4000.0,61.20000076293945,2000.0,7.9,210,11.7,14.2,13.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2160,750.0,2300.0,"20""",85,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 3 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים",4X4,1,2
לנדרובר,ריינג'_רובר,SUPERCHARGED,2019,5,5.0,0,7,0,0,אחודה + סולם,2013,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין + מגדש על,8,4999,510,6500.0,63.70000076293945,2500.0,5.4,225,4.8,10.1,7.2,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,1,0,התרעה בלבד,1,0,0,1,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית, בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים",499.8999938964844,198.3000030517578,183.5,292.20001220703125,707.0,1694.0,2330,750.0,3500.0,"20""",105,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,0,0,אופציונלי,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,נהג + נוסע,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,היקפיות,1,1,0,0,כניסה + הנעה,1,0,הגה בלבד,1,0,1,0,0,0,0,רגילים,1,"מערכת Terrain response לבחירת מצבי נהיגה, בקרת אקלים עם 4 איזורים, מסך דואלי, סגירת דלתות רכה, וו גרירה נשלף חשמלי, גלגל הגה מתכוונן חשמלי","נעילת דיפרנציאל אחורי, מקרר בין המושבים  ",4X4,1,1
