Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ,n_model
324,מזדה,6.0,LUXURY,2017,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,10.5,209.0,13.3,20.0,16.9,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1490,680,1500,225/55R17,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,0,2X4,1,1,0,['3']
325,מזדה,6.0,LUXURY,2019,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,5700,26.10000038146973,3250,8.199999809265138,223.0,10.9,17.8,14.7,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1667,680,1500,225/55R17,62.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,0,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק,2X4,1,1,0,['3']
326,מזדה,6.0,PREMIUM,2019,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,5700,26.10000038146973,3250,8.199999809265138,223.0,10.9,17.8,14.7,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,התרעה בלבד,1,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1667,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,0,1,1,אחוריים + קדמיים,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק,2X4,1,1,0,['3']
327,מזדה,6.0,LUXURY,2015,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,3250,8.199999809265138,223.0,11.5,19.2,15.2,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,438.0,0.0,1543,680,1500,225/55R17,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק,2X4,1,1,0,['3']
328,מזדה,6.0,PREMIUM,2016,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,3250,8.199999809265138,223.0,11.5,19.2,15.2,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1543,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, וילון אחורי חשמלי, גימורי אלומיניום",2X4,1,1,0,['3']
329,מזדה,6.0,PREMIUM,2014,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,188,5700,25.399999618530273,3250,8.199999809265138,223.0,11.7,19.6,15.6,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,438.0,0.0,1534,744,750,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, מערכת שמע משודרגת מתוצרת BOSE",2X4,1,1,0,['3']
330,מזדה,6.0,LUXURY,2018,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,10.5,209.0,13.3,20.0,16.9,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",487.0,184.0,145.0,283.0,429.0,0.0,1490,680,1500,225/55R17,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,0,2X4,1,1,0,['3']
331,מזדה,6.0,LUXURY,2016,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,10.5,209.0,13.3,20.0,16.9,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1490,680,1500,225/55R17,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,0,2X4,1,1,0,['3']
332,מזדה,6.0,SIGNATURE,2021,4,5,0,5,5156.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,5700,26.10000038146973,3250,8.199999809265138,223.0,0.0,0.0,13.3,0,0,0,0,0,12.0,12.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,התרעה בלבד,1,1,1,1,0,0,0,תאורה אדפטיבית,487.0,184.0,145.0,283.0,429.0,0.0,1667,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,0,LED עם מנגנון הפניה בסיבוב,0,1,1,אחוריים + קדמיים,היקפיות,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, וילון אחורי חשמלי, מערכת שמע משודרגת מתוצרת ""Bose"" עם 11 רמקולים, מראה מרכזית ללא מסגרת, גימור תקרה שחור, ריפודי עור נאפה לבן / חום וגימור פנימי עץ בשילוב כרום",2X4,1,1,0,['3']
333,מזדה,6.0,LUXURY,2014,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,155,6000,20.299999237060547,4000,10.5,209.0,13.3,20.0,16.9,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,438.0,0.0,1470,737,750,225/55R17,62.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['3']
334,מזדה,6.0,LUXURY,2017,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,3250,8.199999809265138,223.0,11.5,19.2,15.2,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1543,680,1500,225/55R17,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק,2X4,1,1,0,['3']
335,מזדה,6.0,LUXURY,2020,4,5,0,5,4611.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,5700,26.10000038146973,3250,8.199999809265138,223.0,10.9,17.8,14.7,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1667,680,1500,225/55R17,62.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,0,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק,2X4,1,1,0,['3']
336,מזדה,6.0,PREMIUM,2018,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,3250,8.199999809265138,223.0,11.5,19.2,15.2,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,התרעה בלבד,0,0,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1543,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, וילון אחורי חשמלי",2X4,1,1,0,['3']
337,מזדה,6.0,PREMIUM,2020,4,5,0,5,4859.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,5700,26.10000038146973,3250,8.199999809265138,223.0,10.9,17.8,14.7,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,התרעה בלבד,1,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1667,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,0,1,1,אחוריים + קדמיים,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק,2X4,1,1,0,['3']
338,מזדה,6.0,LUXURY,2021,4,5,0,5,4412.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,10.5,209.0,0.0,0.0,14.0,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1608,680,1500,225/55R17,62.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,0,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,0,2X4,1,1,0,['3']
339,מזדה,6.0,SIGNATURE,2019,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,5700,26.10000038146973,3250,8.199999809265138,223.0,10.9,17.8,14.7,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,התרעה בלבד,1,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1667,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,0,LED עם מנגנון הפניה בסיבוב,0,1,1,אחוריים + קדמיים,היקפיות,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, מערכת שמע משודרגת מתוצרת ""Bose"" עם 11 רמקולים, ריפודי עור נאפה וגימורים פנימיים עץ בשילוב כרום",2X4,1,1,0,['3']
340,מזדה,6.0,BLACK,2021,4,5,0,5,4908.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,195,5700,26.10000038146973,3250,8.199999809265138,223.0,0.0,0.0,13.3,0,0,0,0,0,12.0,12.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,התרעה בלבד,1,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1610,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,Apple CarPlay,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,0,1,1,אחוריים + קדמיים,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, וילון אחורי חשמלי, בתי מראות בצבע שחור, גימור פנים שחור מתכתי, ריפוד עור אדום",2X4,1,1,0,['3']
341,מזדה,6.0,PREMIUM,2013,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,188,5700,25.399999618530273,3250,8.199999809265138,223.0,11.7,19.6,15.6,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,438.0,0.0,1534,744,750,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק,2X4,1,1,0,['6']
342,מזדה,6.0,PREMIUM,2017,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,3250,8.199999809265138,223.0,11.5,19.2,15.2,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1543,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, וילון אחורי חשמלי, גימורי אלומיניום",2X4,1,1,0,['6']
343,מזדה,6.0,PREMIUM,2014,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,188,5700,25.399999618530273,3250,8.199999809265138,223.0,11.7,19.6,15.6,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,438.0,0.0,1534,744,750,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק,2X4,1,1,0,['6']
344,מזדה,6.0,PREMIUM,2013,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,188,5700,25.399999618530273,3250,8.199999809265138,223.0,11.7,19.6,15.6,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,0,487.0,184.0,145.0,283.0,438.0,0.0,1534,744,750,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, מערכת שמע משודרגת מתוצרת BOSE",2X4,1,1,0,['6']
345,מזדה,6.0,PREMIUM,2018,4,5,0,5,0.0,0,0,2012,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,3250,8.199999809265138,223.0,11.5,19.2,15.2,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,1,1,1,0,0,0,0,487.0,184.0,145.0,283.0,429.0,0.0,1543,680,1500,225/45R19,62.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,0,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,"מערכת i-Eloop הטוענת את המצבר בבלימה ומסייעת לחסכון בדלק, וילון אחורי חשמלי, גימורי אלומיניום",2X4,1,1,0,['6']
346,מזדה,6.0,LUXURY,2003,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.899999618530273,201.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1461,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['6']
347,מזדה,6.0,PREMIUM,2004,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,9.899999618530273,201.0,0.0,0.0,11.2,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1461,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['5']
348,מזדה,6.0,PREMIUM,2005,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,10.100000381469727,200.0,0.0,0.0,11.1,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1465,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['5']
349,מזדה,6.0,LUXURY,2004,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.899999618530273,201.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1461,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['5']
350,מזדה,6.0,LUXURY,2007,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.899999618530273,201.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1461,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['5']
351,מזדה,6.0,LUXURY,2006,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,147,6500,18.700000762939453,4000,10.899999618530273,201.0,0.0,0.0,11.6,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,492.0,0.0,1461,0,0,205/55R16,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['5']
352,מזדה,6.0,PREMIUM,2005,4,5,0,5,0.0,שנתיים,0,2002,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,2261,166,6500,21.100000381469727,4000,9.899999618530273,201.0,0.0,0.0,11.2,0,0,0,0,0,0.0,0,ABS + EBD + BAS,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,178.0,143.0,267.0,501.0,0.0,1461,0,0,215/45R17,64.0,מקורית + שליטה מההגה,0,0,0,0.0,0,0,0,0,0,4,בקרת אקלים,1,1,1,עור,יש  + זכרון,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['5']
