index,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ
276,לקסוס,NX,LUXURY,2018.0,5.0,5.0,0,7.0,0,0,0,2014.0,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.3,200.0,9.7,16.1,13.0,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,0,0,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,500.0,1545.0,1680.0,750.0,1500.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,1,0,1,0,0,רגילים,0,מערכת עזר לזינוק בעליה,2X4,1,1,0
277,לקסוס,NX,LUXURY,2020.0,5.0,5.0,0,7.0,6318.0,0,0,2014.0,קדמית,אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,19.2,18.9,19.2,0,0,0,0,0,6.0,6.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,475.0,1520.0,1720.0,650.0,650.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,"כפתור EV לשימוש במנוע חשמלי בלבד, מערכת עזר לזינוק בעליה",2X4,1,7,0
278,לקסוס,NX,,2017.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.1,200.0,9.6,15.4,12.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,500.0,1545.0,1680.0,0.0,0.0,235/55R18,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,יש + Auto Hold,0,0,רגילים,1,"מערכת עזר לזינוק בעליה, מתלים ספורטיביים, דוושות אלומיניום, מושבי ספורט, , מד כוחות G",4X4,1,1,0
279,לקסוס,NX,PREMIUM,2018.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.1,200.0,9.6,15.4,12.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,0,0,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,500.0,1545.0,1680.0,750.0,1500.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,10.3,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,1,0,1,0,0,רגילים,1,מערכת עזר לזינוק בעליה,4X4,1,1,0
280,לקסוס,NX,,2020.0,5.0,5.0,0,7.0,7756.0,0,0,2014.0,כפולה (4X4),אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,17.2,18.1,17.5,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,התרעה בלבד,1,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,475.0,1520.0,1785.0,750.0,1500.0,235/55R18,56.0,מקורית + שליטה מההגה,1,0,1,10.3,0,USB + AUX,0,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,1,1,0,0,רגילים,1,"כפתור EV לשימוש במנוע חשמלי בלבד, מערכת עזר לזינוק בעליה, עיצוב חיצוני ספורטיבי, דוושות אלומיניום, גימור פנים דמוי קרבון, הגה מתכוונן חשמלית כולל זכרונות למראות הצד, מושבים ספורטיביים",4X4,1,7,0
281,לקסוס,NX,PREMIUM,2017.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.1,200.0,9.6,15.4,12.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,500.0,1545.0,1680.0,0.0,0.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,יש + Auto Hold,0,0,רגילים,1,מערכת עזר לזינוק בעליה,4X4,1,1,0
282,לקסוס,NX,LUXURY,2015.0,5.0,5.0,0,7.0,0,0,0,2014.0,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.3,200.0,9.7,16.1,13.0,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,500.0,1545.0,1680.0,0.0,0.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,יש + Auto Hold,0,0,רגילים,0,מערכת עזר לזינוק בעליה,2X4,1,1,0
283,לקסוס,NX,LUXURY,2018.0,5.0,5.0,0,7.0,0,0,0,2014.0,קדמית,אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,19.2,18.9,19.2,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,0,0,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,475.0,1520.0,1720.0,650.0,650.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,"כפתור EV לשימוש במנוע חשמלי בלבד, מערכת עזר לזינוק בעליה",2X4,1,7,0
284,לקסוס,NX,LUXURY,2019.0,5.0,5.0,0,7.0,0,0,0,2014.0,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.3,200.0,9.7,16.1,13.0,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,0,0,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,500.0,1545.0,1680.0,750.0,1500.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,1,0,1,0,0,רגילים,0,מערכת עזר לזינוק בעליה,2X4,1,1,0
285,לקסוס,NX,PREMIUM,2016.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.1,200.0,9.6,15.4,12.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,500.0,1545.0,1680.0,0.0,0.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,יש + Auto Hold,0,0,רגילים,1,מערכת עזר לזינוק בעליה,4X4,1,1,0
286,לקסוס,NX,LUXURY,2015.0,5.0,5.0,0,7.0,0,0,0,2014.0,קדמית,אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,18.9,19.2,19.2,0,0,0,0,0,3.0,3.0,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,475.0,1520.0,1720.0,0.0,0.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,מערכת עזר לזינוק בעליה,2X4,1,7,0
287,לקסוס,NX,PREMIUM,2018.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,19.6,18.9,19.2,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,475.0,1520.0,1785.0,750.0,1500.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,10.3,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,1,"כפתור EV לשימוש במנוע חשמלי בלבד, מערכת עזר לזינוק בעליה",4X4,1,7,0
288,לקסוס,NX,LUXURY,2017.0,5.0,5.0,0,7.0,0,0,0,2014.0,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.3,200.0,9.7,16.1,13.0,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,500.0,1545.0,1680.0,0.0,0.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,יש + Auto Hold,0,0,רגילים,0,מערכת עזר לזינוק בעליה,2X4,1,1,0
289,לקסוס,NX,LUXURY,2016.0,5.0,5.0,0,7.0,0,0,0,2014.0,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.3,200.0,9.7,16.1,13.0,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,500.0,1545.0,1680.0,0,0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,יש + Auto Hold,0,0,רגילים,0,מערכת עזר לזינוק בעליה,2X4,1,1,0
290,לקסוס,NX,,2019.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.1,200.0,9.6,15.4,12.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,התרעה בלבד,1,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,500.0,1545.0,1680.0,750.0,1500.0,235/55R18,60.0,מקורית + שליטה מההגה,1,0,1,10.3,0,USB + AUX,0,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,1,0,0,רגילים,1,"מערכת עזר לזינוק בעליה, עיצוב ספורטיבי, דוושות אלומיניום, גימור פנים דמוי קרבון, מד כוחות G, מושבים ספורטיביים עם תמיכה בגב תחתון, מערכת שטיפת פנסים",4X4,1,1,0
291,לקסוס,NX,,2016.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.1,200.0,9.6,15.4,12.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,500.0,1545.0,1680.0,0.0,0.0,235/55R18,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,יש + Auto Hold,0,0,רגילים,1,"מערכת עזר לזינוק בעליה, מתלים ספורטיביים, דוושות אלומיניום, מושבי ספורט, מד כוחות G",4X4,1,1,0
292,לקסוס,NX,PREMIUM,2017.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,18.9,19.6,19.2,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,475.0,1520.0,1720.0,0.0,0.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,מערכת עזר לזינוק בעליה,4X4,1,7,0
293,לקסוס,NX,,2015.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.1,200.0,9.6,15.4,12.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,500.0,1545.0,1680.0,0.0,0.0,235/55R18,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,0,0,0,רגילים,1,"מערכת עזר לזינוק בעליה, מתלים ספורטיביים, דוושות אלומיניום, מושבי ספורט, מד כוחות G",4X4,1,1,0
294,לקסוס,NX,PREMIUM,2015.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.1,200.0,9.6,15.4,12.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,500.0,1545.0,1680.0,0.0,0.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,0,יש + Auto Hold,0,0,רגילים,1,מערכת עזר לזינוק בעליה,4X4,1,1,0
295,לקסוס,NX,LUXURY,2019.0,5.0,5.0,0,7.0,0,0,0,2014.0,קדמית,אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,19.2,18.9,19.2,0,0,0,0,0,6.0,6.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,0,0,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,475.0,1520.0,1720.0,650.0,650.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,1,0,0,רגילים,0,"כפתור EV לשימוש במנוע חשמלי בלבד, מערכת עזר לזינוק בעליה",2X4,1,7,0
296,לקסוס,NX,PREMIUM,2020.0,5.0,5.0,0,7.0,7686.0,0,0,2014.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.1,200.0,9.6,15.4,12.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,500.0,1545.0,1680.0,750.0,1500.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,10.3,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,1,0,1,0,0,רגילים,1, מערכת עזר לזינוק בעליה,4X4,1,1,0
297,לקסוס,NX,LUXURY,2020.0,5.0,5.0,0,7.0,7066.0,0,0,2014.0,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,4.0,1998.0,238.0,4800.0,35.7,1650.0,7.3,200.0,9.7,16.1,13.0,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,0,0,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,500.0,1545.0,1680.0,750.0,1500.0,225/60R18,60.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,0,1,1,0,1,0,0,רגילים,0, מערכת עזר לזינוק בעליה,2X4,1,1,0
298,לקסוס,NX,PREMIUM,2021.0,5.0,5.0,0,7.0,6814.0,0,0,2014.0,קדמית,אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,197.0,5700.0,21.4,4200.0,9.2,180.0,0,0,13.3,0,0,0,0,0,10.0,10.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,התרעה בלבד,1,1,1,1,1,0,0,אורות בלימה אקטיביים,464.0,184.5,164.5,266.0,475.0,1520.0,1720.0,650.0,650.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,10.2,0,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,1,"מערכת שמע מבית Pioneer עם 10 רמקולים וסאבוופר, מראות צד מחוממות, סבכה קדמית בגימור כסוף, כפתור EV לשימוש במנוע חשמלי בלבד, גימור פנים כסוף, ערכת תיקון תקר",2X4,1,7,0
299,לקסוס,NX,HIGH,2019.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,19.6,18.9,19.2,0,0,0,0,0,9.0,9.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,התרעה בלבד,1,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,475.0,1520.0,1785.0,750.0,1500.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,10.3,0,USB + AUX,0,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,1,1,0,0,רגילים,1,"כפתור EV לשימוש במנוע חשמלי בלבד, מערכת עזר לזינוק בעליה, גלגל הגה מתכוונן חשמלית, 3 זכרונות לנהג כולל להגה ולמרות ומערכת כניסה קלה, דיפוני פנים בגימור עץ",4X4,1,7,0
300,לקסוס,NX,LUXURY,2016.0,5.0,5.0,0,7.0,0,0,0,2014.0,קדמית,אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,18.9,19.2,19.2,0,0,0,0,0,3.0,3.0,ABS + EBD + BAS,8.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.0,187.0,164.5,266.0,475.0,1520.0,1720.0,0.0,0.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,1,בד,0,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,מערכת עזר לזינוק בעליה,2X4,1,7,0
301,לקסוס,NX,HIGH,2018.0,5.0,5.0,0,7.0,0,0,0,2014.0,כפולה (4X4),אוטומטית - רציפה,0,היברידי (בנזין),4.0,2494.0,200.0,5700.0,21.4,4200.0,9.2,180.0,19.6,18.9,19.2,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,8.0,1,1,1,1,1,1,1,0,1,היגוי אקטיבי,התרעה בלבד,1,0,1,1,1,0,0,0,464.0,184.5,164.5,266.0,475.0,1520.0,1785.0,750.0,1500.0,225/60R18,56.0,מקורית + שליטה מההגה,1,0,1,10.3,0,USB + AUX,0,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות צד + פנים,1,0,1,1,1,1,0,0,רגילים,1,"כפתור EV לשימוש במנוע חשמלי בלבד, מערכת עזר לזינוק בעליה, גלגל הגה מתכוונן חשמלית, 3 זכרונות לנהג כולל להגה ולמרות ומערכת כניסה קלה, דיפוני פנים בגימור עץ",4X4,1,7,0
