tozeret_cd,degem_cd,shnat_yitzur,size
590,791,2010,49
590,791,2011,9
590,801,2009,16
590,801,2010,51
590,801,2011,9
590,804,2000,8
590,811,2010,15
590,841,2009,18
590,841,2010,45
590,850,2001,34
590,851,2009,152
590,851,2010,1153
590,851,2011,162
590,861,2010,47
590,871,2010,33
590,881,2010,204
590,881,2011,13
590,891,2010,24
590,901,2010,268
590,911,2010,20
590,921,2010,87
590,931,2010,210
590,931,2011,16
590,941,2010,50
590,961,2011,28
590,971,2011,22
590,981,2011,80
590,981,2012,8
590,991,2011,42
590,1001,2010,31
590,1001,2011,198
590,1001,2012,29
590,1011,2010,17
590,1011,2011,48
590,1021,2011,17
590,1031,2011,8
590,1041,2010,8
590,1041,2011,66
590,1051,2011,22
590,1071,2011,28
590,1300,2001,147
590,1300,2002,70
590,1300,2003,31
590,1500,2001,66
590,1500,2002,43
590,1500,2003,21
590,1500,2004,17
590,1550,2004,29
590,1600,2001,36
590,1600,2002,11
590,1700,2001,43
590,1700,2002,29
590,1700,2003,8
590,2000,2002,10
593,2,2011,26
593,2,2012,9
593,3,2012,15
593,4,2011,11
593,4,2012,10
593,4,2013,16
593,7,2013,31
593,7,2014,19
593,10,2011,34
593,12,2011,41
593,12,2017,10
593,13,2011,16
593,14,2011,16
593,15,2017,9
593,16,2011,12
593,16,2012,8
593,19,2012,11
593,19,2013,19
593,27,2011,11
593,27,2012,16
593,38,2012,16
593,39,2020,9
593,39,2021,44
593,40,2012,18
593,42,2012,15
593,42,2013,10
593,44,2012,8
593,46,2012,11
593,47,2012,8
593,48,2012,33
593,49,2012,20
593,49,2013,49
593,52,2012,21
593,53,2012,26
593,53,2013,21
593,54,2012,12
593,54,2013,14
593,57,2012,8
593,57,2013,9
593,59,2013,41
593,59,2014,18
593,63,2013,8
593,71,2001,22
593,76,2012,11
593,76,2013,13
593,85,2012,12
593,87,2012,8
593,89,2012,8
593,89,2013,33
593,89,2015,11
593,94,2012,32
593,94,2013,155
593,94,2014,21
593,95,2013,20
593,96,2013,10
593,99,2013,12
593,102,2013,28
593,104,2013,31
593,105,2013,24
593,107,2013,20
593,107,2014,18
593,114,2013,42
593,114,2014,18
593,125,2013,12
593,126,2013,80
593,126,2014,61
593,126,2015,25
593,127,2013,116
593,127,2014,140
593,127,2015,29
593,128,2013,50
593,129,2013,61
593,130,2013,12
593,131,2000,11
593,142,2013,27
593,149,2014,9
593,152,2013,24
593,167,2013,9
593,169,2014,14
593,177,2014,10
593,178,2014,38
593,178,2015,23
593,179,2014,10
593,179,2015,8
593,182,2014,57
593,182,2015,55
593,182,2016,15
593,184,2014,25
593,186,2014,13
593,186,2015,17
593,195,2014,14
593,195,2015,11
593,201,2001,24
593,203,2014,26
593,206,2014,18
593,206,2015,16
593,210,2014,48
593,210,2015,67
593,210,2016,12
593,214,2014,46
593,214,2015,43
593,215,2014,14
593,215,2015,16
593,215,2016,14
593,216,2014,37
593,225,2015,11
593,225,2016,9
593,226,2014,8
593,233,2014,54
593,233,2015,17
593,237,2014,78
593,237,2015,17
593,240,2014,9
593,240,2015,83
593,240,2016,55
593,242,2015,21
593,246,2014,67
593,246,2015,80
593,246,2016,33
593,249,2015,11
593,249,2016,10
593,260,2014,12
593,260,2015,21
593,263,2014,12
593,263,2015,75
593,263,2016,38
593,265,2014,20
593,265,2015,63
593,266,2014,8
593,267,2014,8
593,267,2015,27
593,272,2015,8
593,295,2015,41
593,295,2016,30
593,302,2015,8
593,303,2015,21
593,303,2016,22
593,304,2015,17
593,305,2015,20
593,309,2015,116
593,309,2016,81
593,310,2015,54
593,310,2016,57
593,311,1998,10
593,319,2015,11
593,321,1998,21
593,325,2015,9
593,326,2015,10
593,332,2015,72
593,334,2015,32
593,335,2015,12
593,335,2016,10
593,338,2015,10
593,339,2015,10
593,341,1996,9
593,341,1997,29
593,341,1998,10
593,350,2015,23
593,352,2016,13
593,353,2016,18
593,354,2015,8
593,357,2015,13
593,357,2016,22
593,361,1996,10
593,373,2015,27
593,379,2016,13
593,383,2015,15
593,383,2016,70
593,401,2001,16
593,412,2016,12
593,414,2016,39
593,416,2015,17
593,416,2016,120
593,416,2017,10
593,418,2016,102
593,418,2017,8
593,419,2016,25
593,420,2016,57
593,422,2016,10
593,423,2016,12
593,425,2016,10
593,432,2016,30
593,453,2016,9
593,458,2016,17
593,460,2016,11
593,470,2016,8
593,473,2016,34
593,473,2017,10
593,474,2016,11
593,476,2016,15
593,478,2016,14
593,480,2016,21
593,488,2016,8
593,494,2016,13
593,537,2017,8
593,572,2017,17
593,585,2017,10
593,590,2017,13
593,605,2017,20
593,650,2017,8
593,654,2017,13
593,672,2017,8
593,751,2009,29
593,751,2010,13
593,771,2009,8
593,771,2010,17
593,781,2009,17
593,791,2009,10
593,821,1997,40
593,931,2009,10
593,941,2009,29
593,998,2019,18
593,998,2020,11
593,1011,2001,12
593,1031,1997,13
593,1051,1996,9
593,1051,1997,40
593,1051,1998,30
593,1153,2020,10
593,1171,2009,18
593,1181,2009,25
593,1191,2009,12
593,1197,2019,25
593,1197,2020,73
593,1211,2009,21
593,1211,2010,17
593,1241,2009,11
593,1241,2010,20
593,1241,2011,11
593,1251,2009,19
593,1251,2010,8
593,1251,2011,8
593,1263,2020,31
593,1422,2020,35
593,1422,2021,30
593,1438,2020,38
593,1440,2020,48
593,1461,2009,10
593,1468,2020,9
593,1471,2009,12
593,1496,2020,12
593,1496,2021,45
593,1510,2020,26
593,1510,2021,68
593,1531,2009,30
593,1531,2010,40
593,1531,2011,43
593,1541,2009,22
593,1541,2010,16
593,1541,2011,11
593,1551,2009,15
593,1551,2010,15
593,1551,2011,18
593,1571,2009,10
593,1571,2010,21
593,1571,2011,19
593,1581,2009,12
593,1581,2010,9
593,1581,2011,10
593,1621,2010,12
593,1621,2011,13
593,1631,2011,11
593,1641,2010,23
593,1641,2011,13
593,1711,2001,8
593,1741,2010,11
593,1751,2010,17
593,1761,2009,10
593,1761,2010,24
593,1761,2011,18
593,1801,1998,16
593,1875,2021,53
593,1875,2022,25
593,1876,2021,31
593,1876,2022,23
593,1881,2010,26
593,1881,2011,10
593,1931,2010,20
593,1971,2010,8
593,1971,2011,13
593,1991,2010,42
593,1991,2011,14
593,2494,2021,15
593,2494,2022,10
593,2614,2022,11
593,2677,2022,13
593,2776,2022,16
593,2799,2022,32
593,3029,2022,9
603,1,2012,28
603,1,2013,53
603,1,2014,129
603,2,2011,13
603,2,2012,73
603,2,2013,1526
603,2,2014,2459
603,3,2011,36
603,3,2012,28
603,3,2014,2642
603,3,2015,1037
603,4,2011,21
603,4,2014,24
603,5,2012,96
603,5,2013,32
603,6,2012,79
603,6,2013,44
603,6,2014,613
603,7,2012,115
603,7,2013,39
603,7,2014,541
603,7,2015,937
603,8,2012,17
603,9,2015,2596
603,9,2016,927
603,10,2015,1126
603,10,2016,453
603,11,2015,8
603,12,2015,106
603,12,2016,1559
603,12,2017,166
603,13,2007,19
603,13,2017,223
603,14,2007,14
603,14,2017,69
603,15,2007,8
603,15,2008,19
603,15,2017,16
603,16,2007,16
603,16,2008,45
603,16,2017,15
603,17,2007,27
603,17,2008,34
603,18,2007,33
603,18,2008,48
603,19,2009,39
603,21,2015,30
603,21,2016,60
603,22,2008,44
603,22,2009,9
603,23,2008,184
603,23,2009,30
603,24,2008,52
603,24,2009,19
603,25,2009,49
603,26,2010,61
603,26,2011,51
603,27,2010,60
603,27,2011,102
603,28,2010,64
603,28,2011,119
603,29,2010,26
603,29,2011,53
603,30,2007,62
603,31,2007,46
603,31,2008,202
603,31,2009,51
603,32,2010,119
603,32,2011,110
603,33,2013,52
603,34,2013,61
603,34,2014,43
603,35,2013,16
603,36,2013,125
603,36,2014,10
603,37,2014,114
603,37,2015,20
603,38,2014,10
603,39,2014,93
603,39,2015,38
603,40,2007,30
603,41,2007,29
603,41,2008,71
603,41,2009,31
603,42,2014,26
603,43,2014,37
603,43,2015,11
603,44,2014,19
603,44,2015,57
603,45,2015,120
603,45,2016,157
603,46,2015,37
603,46,2016,59
603,47,2015,14
603,47,2016,12
603,50,2007,27
603,51,2007,32
603,51,2008,99
603,56,2017,20
603,57,2017,27
603,59,2017,12
603,61,2017,29
603,62,2017,18
603,63,2017,9
603,121,2000,47
603,121,2001,85
603,150,2005,14
603,150,2006,38
603,300,2001,26
603,300,2002,20
603,400,2000,50
603,400,2001,124
603,400,2002,85
603,400,2003,15
603,500,2002,8
603,500,2006,25
603,500,2007,11
603,501,2007,8
603,600,2002,13
603,600,2006,11
603,700,2006,13
603,807,2000,9
603,807,2001,31
603,808,2000,8
603,811,2000,19
603,811,2001,29
603,811,2002,20
603,812,2001,14
603,813,2001,19
603,850,2003,9
603,850,2005,46
603,850,2006,31
616,10,2006,33
616,12,2006,12
616,14,2007,21
616,19,2008,36
616,20,2008,20
616,21,2008,13
616,21,2009,17
616,24,2008,30
616,25,2008,12
616,61,2009,12
616,150,2005,9
624,4,2014,15
624,4,2015,12
624,5,2013,22
624,11,2000,32
624,12,2006,12
624,14,2014,12
624,14,2015,14
624,14,2016,8
624,15,2009,131
624,15,2011,8
624,16,2014,11
624,16,2015,14
624,19,2014,9
624,21,2006,11
624,23,2014,8
624,23,2015,18
624,32,2015,13
624,32,2016,21
624,33,2015,31
624,33,2016,27
624,34,2015,13
624,34,2016,8
624,35,2016,9
624,38,2016,12
624,40,2016,19
624,42,2016,73
624,42,2017,189
624,44,2016,27
624,45,2016,20
624,47,2016,9
624,49,2016,31
624,53,2016,8
624,54,2017,244
624,59,2017,35
624,60,2017,41
624,61,2006,15
624,62,2007,9
624,88,1998,8
624,92,2007,17
624,92,2008,8
624,100,1999,18
624,100,2000,19
624,100,2001,14
624,111,2008,9
624,120,1999,245
624,120,2001,30
624,131,2009,21
624,141,2009,34
624,151,2009,79
624,181,2009,9
624,181,2012,8
624,221,2012,17
624,241,2012,10
624,250,2001,33
624,250,2003,15
624,300,2001,8
624,300,2002,40
624,301,2003,19
624,311,2004,10
624,321,2001,189
624,361,2012,23
624,371,2009,15
624,371,2012,32
624,411,2003,13
624,411,2004,16
624,411,2005,22
624,471,2009,38
624,471,2010,10
624,471,2012,44
624,491,2012,51
624,500,2003,55
624,501,2000,35
624,510,2004,9
624,511,1999,10
624,511,2000,9
624,521,2001,75
624,521,2002,20
624,600,2000,8
624,600,2003,9
624,601,2012,14
624,611,2012,10
624,650,2005,17
624,711,1999,10
624,711,2000,16
624,1000,1998,12
624,1000,1999,36
624,1001,1998,8
624,1001,1999,43
624,1101,1999,98
624,1141,1997,19
624,1141,1998,21
624,1150,1998,18
624,1161,1998,38
624,1500,2003,10
634,1,2012,45
634,1,2013,61
634,1,2014,28
634,1,2015,92
634,2,2013,9
634,2,2017,14
634,3,2016,18
634,3,2017,147
634,5,2014,70
634,7,2015,239
634,8,2015,45
634,10,2006,65
634,11,2008,60
634,11,2009,36
634,21,2008,33
634,21,2009,22
634,26,2008,9
634,27,2007,44
634,27,2008,122
634,27,2009,37
634,27,2010,14
634,28,2007,12
634,28,2008,26
634,28,2009,21
634,29,2007,34
634,30,2007,23
634,31,2012,20
634,34,2011,9
634,34,2012,48
634,40,2012,222
634,41,2012,32
634,62,2006,86
634,63,2007,23
634,67,2008,24
634,71,1998,14
634,71,2000,13
634,75,1998,35
634,75,1999,10
634,75,2000,24
634,75,2001,31
634,75,2002,12
634,78,1999,9
634,80,2005,8
634,93,2001,13
634,94,2000,15
634,95,2002,25
634,100,1999,42
634,100,2000,67
634,100,2001,132
634,100,2002,134
634,110,2007,30
634,120,1999,38
634,120,2000,8
634,120,2001,40
634,120,2002,22
634,140,2005,14
634,150,2005,54
634,160,2005,36
634,200,2002,12
634,300,2001,13
634,500,2002,26
634,600,2003,39
634,600,2004,24
634,800,2003,57
634,800,2004,8
634,1000,2003,22
634,1000,2004,10
637,1,2012,69
637,1,2013,494
637,1,2014,472
637,2,2012,120
637,2,2013,163
637,2,2014,33
637,3,2013,35
637,3,2014,59
637,4,2013,78
637,4,2014,19
637,5,2013,213
637,5,2014,49
637,6,2013,140
637,6,2014,33
637,7,2013,12
637,10,2011,44
637,10,2012,98
637,11,2004,408
637,11,2005,76
637,12,2013,149
637,12,2014,167
637,13,2013,19
637,15,2013,8
637,15,2014,15
637,16,2013,16
637,16,2014,30
637,17,2014,75
637,19,2014,159
637,22,2014,158
637,23,2014,9
637,24,2014,60
637,25,2014,131
637,30,2015,141
637,32,2015,15
637,33,2015,56
637,35,2015,85
637,36,2015,104
637,37,2015,577
637,37,2016,15
637,38,2015,322
637,39,2015,20
637,40,2015,10
637,41,2005,21
637,41,2006,246
637,42,2015,81
637,43,2015,276
637,44,2015,569
637,44,2016,38
637,45,2015,226
637,46,2015,43
637,47,2015,254
637,47,2016,61
637,48,2015,190
637,49,2015,82
637,49,2016,20
637,50,2015,79
637,50,2016,84
637,53,2015,101
637,53,2016,15
637,54,2015,49
637,55,2015,32
637,55,2016,9
637,56,2015,42
637,56,2016,31
637,57,2015,27
637,58,2015,56
637,58,2016,8
637,59,2015,88
637,59,2016,64
637,61,2006,57
637,63,2016,8
637,64,2017,23
637,65,2016,44
637,65,2017,228
637,66,2016,12
637,68,2016,33
637,69,2017,68
637,71,2006,746
637,73,2017,61
637,74,2017,88
637,75,2017,92
637,78,2017,9
637,79,2017,59
637,81,2006,47
637,82,2017,52
637,83,2017,28
637,84,2017,8
637,111,2007,60
637,112,2007,92
637,112,2008,119
637,121,2007,46
637,122,2007,313
637,122,2008,506
637,122,2009,149
637,131,2007,8
637,132,2007,50
637,132,2008,128
637,132,2009,74
637,141,2008,12
637,161,2008,49
637,161,2009,42
637,168,2021,9
637,171,2008,177
637,181,2008,259
637,181,2009,26
637,191,2008,33
637,201,2008,59
637,201,2009,51
637,211,2008,34
637,211,2009,154
637,221,2008,16
637,221,2009,55
637,231,2008,77
637,231,2009,597
637,231,2010,81
637,241,2009,19
637,251,2009,204
637,251,2010,12
637,271,2009,107
637,271,2010,19
637,281,2009,123
637,281,2010,8
637,291,2009,243
637,291,2010,133
637,301,2009,13
637,311,2009,78
637,311,2010,19
637,431,2010,10
637,471,2011,53
637,471,2012,417
637,471,2013,81
637,471,2014,54
637,481,2011,216
637,481,2012,1460
637,481,2013,714
637,481,2014,484
637,481,2015,98
637,491,2011,37
637,491,2012,415
637,491,2013,102
637,491,2014,29
637,501,2003,17
637,501,2004,14
637,501,2005,12
637,501,2006,20
637,502,2007,82
637,521,2011,114
637,521,2012,526
637,521,2013,25
637,531,2011,32
637,531,2012,269
637,551,2012,25
637,561,2012,103
637,561,2013,53
637,571,2011,8
637,571,2012,24
637,581,2011,84
637,581,2012,689
637,581,2013,67
637,591,2011,14
637,591,2012,108
637,600,2003,8
637,601,2011,31
637,601,2012,189
637,601,2013,144
637,601,2014,90
637,611,2003,10
637,611,2004,32
637,611,2005,20
637,811,2002,221
637,811,2003,195
647,2,2015,51
647,3,2015,153
647,3,2016,34
647,5,2015,18
647,5,2016,18
647,6,2016,22
647,9,2016,54
647,9,2017,80
647,10,2017,28
650,1,2012,87
650,1,2013,8
650,2,2012,262
650,2,2013,151
650,3,2012,22
650,3,2013,22
650,4,2012,27
650,4,2013,15
650,6,2012,81
650,6,2013,110
650,11,2004,33
650,16,2012,33
650,16,2013,150
650,17,2013,176
650,17,2014,13
650,19,2013,412
650,19,2014,33
650,22,2013,28
650,22,2014,16
650,23,2013,156
650,23,2014,27
650,25,2013,16
650,26,2013,10
650,31,2004,143
650,32,2013,9
650,35,2013,724
650,35,2014,40
650,36,2013,25
650,36,2014,20
650,37,2013,47
650,38,2013,35
650,38,2014,9
650,39,2013,45
650,39,2014,760
650,43,2013,32
650,43,2014,136
650,44,2014,118
650,45,2014,43
650,46,2014,31
650,49,2014,20
650,50,2005,11
650,51,2005,399
650,52,2014,205
650,53,2014,506
650,53,2015,308
650,54,2014,113
650,54,2015,63
650,55,2014,21
650,61,2005,44
650,62,2014,12
650,63,2014,20
650,64,2014,37
650,65,2014,365
650,65,2015,71
650,66,2014,125
650,66,2015,59
650,67,2014,156
650,67,2015,202
650,69,2014,36
650,69,2015,24
650,72,2014,30
650,77,2014,19
650,81,2005,102
650,82,2014,13
650,83,2014,517
650,83,2015,377
650,84,2014,41
650,84,2015,38
650,85,2014,41
650,85,2015,502
650,89,2014,26
650,89,2015,149
650,92,2014,38
650,92,2015,65
650,96,2014,11
650,96,2015,21
650,100,2004,9
650,101,2004,32
650,102,2014,94
650,102,2015,411
650,103,2014,27
650,103,2015,76
650,106,2014,27
650,106,2015,38
650,107,2014,40
650,107,2015,80
650,109,2015,8
650,111,2005,11
650,116,2015,106
650,116,2016,52
650,119,2015,67
650,119,2016,23
650,122,2015,94
650,122,2016,41
650,124,2015,316
650,124,2016,125
650,125,2015,39
650,125,2016,10
650,126,2015,46
650,126,2016,32
650,127,2015,38
650,127,2016,20
650,131,2005,21
650,132,2015,439
650,132,2016,302
650,133,2015,53
650,133,2016,17
650,134,2015,873
650,134,2016,48
650,135,2015,331
650,135,2016,30
650,136,2015,235
650,136,2016,26
650,137,2015,12
650,138,2015,360
650,138,2016,172
650,141,2005,15
650,142,2015,46
650,142,2016,32
650,143,2015,109
650,143,2016,27
650,144,2015,366
650,144,2016,11
650,145,2015,127
650,145,2016,18
650,146,2015,26
650,146,2016,27
650,147,2015,72
650,147,2016,125
650,154,2015,123
650,154,2016,44
650,155,2015,10
650,157,2015,16
650,158,2015,42
650,160,2006,10
650,162,2015,189
650,162,2016,23
650,168,2015,14
650,168,2016,275
650,169,2016,196
650,171,2005,63
650,171,2006,186
650,173,2016,70
650,174,2016,430
650,175,2016,41
650,176,2015,9
650,176,2016,279
650,177,2016,166
650,182,2016,15
650,183,2016,9
650,191,2006,16
650,193,2016,141
650,194,2016,17
650,197,2016,40
650,198,2016,9
650,200,2004,15
650,201,2005,35
650,205,2016,14
650,206,2016,30
650,211,2005,14
650,213,2016,12
650,214,2016,88
650,220,2006,10
650,222,2017,9
650,224,2017,11
650,225,2016,101
650,225,2017,27
650,226,2016,743
650,226,2017,430
650,227,2016,99
650,227,2017,161
650,228,2016,126
650,228,2017,50
650,229,2016,214
650,233,2016,779
650,234,2016,49
650,235,2016,9
650,236,2016,21
650,237,2016,21
650,237,2017,76
650,238,2017,17
650,239,2016,10
650,239,2017,22
650,241,2006,90
650,243,2016,175
650,243,2017,87
650,245,2016,53
650,245,2017,262
650,246,2016,269
650,246,2017,84
650,247,2016,323
650,247,2017,224
650,248,2016,52
650,248,2017,39
650,249,2016,15
650,251,2006,75
650,253,2016,41
650,253,2017,36
650,254,2016,104
650,256,2016,23
650,257,2016,15
650,257,2017,22
650,258,2016,52
650,258,2017,34
650,260,2006,17
650,261,2006,1288
650,263,2017,10
650,264,2016,8
650,266,2016,110
650,266,2017,19
650,269,2016,9
650,269,2017,16
650,271,2006,29
650,273,2016,14
650,274,2016,31
650,278,2017,11
650,279,2016,8
650,281,2006,21
650,285,2016,16
650,285,2017,20
650,286,2016,465
650,286,2017,377
650,287,2016,11
650,287,2017,36
650,288,2017,8
650,291,2006,9
650,300,2004,10
650,301,2004,32
650,303,2016,90
650,303,2017,857
650,306,2017,237
650,307,2017,142
650,308,2017,233
650,311,2007,13
650,312,2007,12
650,313,2007,28
650,323,2017,423
650,324,2017,25
650,327,2017,298
650,328,2017,12
650,329,2017,13
650,333,2017,18
650,334,2017,14
650,335,2017,212
650,336,2017,111
650,336,2018,11
650,341,2007,118
650,342,2007,9
650,343,2007,604
650,343,2008,344
650,344,2017,9
650,352,2007,13
650,361,2007,24
650,362,2007,72
650,371,2007,33
650,372,2007,89
650,382,2007,20
650,392,2007,10
650,400,2003,8
650,411,2007,177
650,412,2007,456
650,421,2006,8
650,442,2007,13
650,452,2007,9
650,472,2007,24
650,483,2007,83
650,491,2007,13
650,493,2007,99
650,521,2007,14
650,522,2007,23
650,531,2007,17
650,532,2007,34
650,543,2007,15
650,561,2007,11
650,581,2008,271
650,581,2009,31
650,600,2003,8
650,601,2003,23
650,611,2003,60
650,611,2004,216
650,620,2004,14
650,621,2004,21
650,631,2007,34
650,633,2007,63
650,661,2008,46
650,691,2008,28
650,700,2004,8
650,701,2003,38
650,741,2007,252
650,742,2007,12
650,742,2008,8
650,743,2007,554
650,752,2007,38
650,771,2008,47
650,781,2008,30
650,801,2003,247
650,801,2004,737
650,821,2008,8
650,841,2009,16
650,861,2008,402
650,861,2009,40
650,870,2009,14
650,871,2008,39
650,881,2008,30
650,881,2009,12
650,901,2003,25
650,911,2003,9
650,921,2003,12
650,931,2008,27
650,951,2008,30
650,981,2008,13
650,981,2009,9
650,1001,2003,107
650,1011,2010,113
650,1011,2011,48
650,1021,2010,25
650,1061,2011,8
650,1091,2012,283
650,1111,2003,156
650,1191,2009,42
650,1200,2002,15
650,1211,2009,61
650,1221,2002,16
650,1241,2008,36
650,1241,2009,18
650,1301,2009,10
650,1341,2009,138
650,1351,2009,80
650,1400,2002,11
650,1401,2009,26
650,1431,2009,92
650,1481,2009,33
650,1501,2002,67
650,1531,2002,20
650,1540,2009,8
650,1551,2009,10
650,1561,2009,174
650,1621,2001,9
650,1631,2001,98
650,1631,2002,416
650,1641,2009,17
650,1651,2009,83
650,1700,2002,13
650,1711,2008,38
650,1711,2009,1258
650,1731,2009,16
650,1791,2010,11
650,1811,2009,174
650,1811,2010,330
650,1811,2011,34
650,1821,2010,25
650,1831,2010,14
650,1841,2010,44
650,1851,2010,24
650,1861,2010,8
650,1881,2009,10
650,1881,2010,42
650,1891,2009,23
650,1891,2010,35
650,1901,2001,78
650,1901,2002,233
650,1911,2009,13
650,1911,2010,50
650,1931,2009,32
650,1951,2010,9
650,1981,2010,255
650,2011,2010,8
650,2011,2011,45
650,2011,2012,41
650,2021,2010,39
650,2021,2011,351
650,2021,2012,138
650,2041,2011,70
650,2041,2012,37
650,2051,2011,89
650,2051,2012,19
650,2061,2011,235
650,2061,2012,200
650,2101,2012,55
650,2191,2001,25
650,2211,2001,110
650,2230,2001,26
650,2231,2001,50
650,2241,2011,27
650,2241,2012,26
650,2251,2010,35
650,2251,2011,129
650,2251,2012,150
650,2261,2011,10
650,2271,2010,27
650,2271,2011,46
650,2271,2012,23
650,2281,2011,10
650,2281,2012,15
650,2300,2000,15
650,2311,2001,94
650,2321,2001,69
650,2331,2001,15
650,2371,2010,33
650,2371,2011,82
650,2371,2012,20
650,2381,2010,138
650,2381,2011,393
650,2381,2012,32
650,2391,2010,11
650,2391,2011,36
650,2401,2011,15
650,2421,2000,19
650,2431,2000,9
650,2441,2000,59
650,2471,2000,24
650,2600,1999,13
650,2601,1999,78
650,2601,2000,43
650,2611,2010,32
650,2621,1999,29
650,2621,2000,84
650,2631,1999,34
650,2650,1999,20
650,2651,2010,48
650,2651,2011,131
650,2660,1999,29
650,2741,2010,13
650,2761,2009,11
650,2761,2010,26
650,2771,2010,16
650,2781,2009,9
650,2781,2010,30
650,2821,1998,71
650,2831,1998,8
650,2860,2000,8
650,2861,2000,22
650,2891,2015,82
650,2891,2016,19
650,3041,2010,85
650,3210,1997,10
650,3310,1997,18
650,3360,1997,8
650,3361,1997,16
650,3381,2011,10
650,4211,1996,9
650,4230,1996,10
650,4230,1997,8
650,4231,1996,8
650,4400,1999,8
650,4401,1999,67
650,4411,1999,20
650,4421,1999,14
650,4461,1998,27
650,4471,2010,8
650,4481,2010,21
650,4481,2011,64
650,4491,2011,21
650,5051,2006,40
650,5061,2006,36
650,5071,2006,322
650,5091,2006,25
650,5211,2010,13
650,5211,2011,11
653,1,2013,21
653,1,2014,181
653,2,2015,2004
653,3,2015,568
653,4,2015,227
653,5,2015,406
653,5,2016,40
653,6,2015,790
653,6,2016,160
653,6,2017,363
653,7,2016,29
653,7,2017,270
653,8,2016,29
653,8,2017,144
653,10,2011,11
653,10,2012,512
653,10,2013,358
653,10,2014,259
653,11,2011,195
653,11,2012,1974
653,11,2013,1419
653,11,2014,1213
653,11,2015,8
653,21,2011,52
653,21,2012,254
657,21,2004,9
672,2,2013,64
672,4,2013,607
672,4,2014,140
672,5,2014,575
672,6,2014,42
672,7,2014,141
672,8,2014,247
672,9,2015,31
672,10,2004,72
672,10,2006,22
672,11,2003,315
672,12,2014,16
672,12,2015,735
672,13,2014,64
672,13,2015,633
672,14,2014,53
672,14,2015,643
672,14,2016,8
672,15,2014,90
672,15,2015,167
672,16,2015,298
672,16,2016,83
672,17,2015,249
672,17,2016,767
672,18,2015,264
672,18,2016,652
672,19,2015,319
672,19,2016,616
672,20,2003,10
672,21,2004,752
672,21,2005,15
672,21,2006,426
672,22,2015,18
672,22,2016,27
672,23,2016,363
672,24,2016,42
672,25,2016,156
672,26,2017,31
672,27,2016,107
672,28,2016,85
672,29,2016,34
672,30,2003,26
672,31,2007,605
672,32,2007,102
672,32,2008,155
672,35,2017,44
672,36,2017,84
672,37,2017,24
672,38,2017,58
672,40,2007,28
672,41,2007,8
672,41,2008,15
672,43,2017,10
672,50,2010,35
672,50,2011,58
672,51,2008,16
672,61,2009,42
672,70,2009,26
672,71,2009,301
672,71,2010,287
672,71,2011,122
672,81,2012,85
672,81,2013,1218
672,91,2012,10
672,91,2013,822
672,91,2014,458
675,2,2013,38
675,3,2013,166
675,6,2021,22
675,21,2009,14
675,31,2009,69
675,31,2010,9
675,41,2009,75
675,41,2010,19
676,1,2011,235
676,1,2012,363
676,3,2011,122
676,4,2011,29
676,4,2012,11
676,5,2011,36
676,5,2012,11
676,16,2011,20
676,17,2011,10
676,24,2011,22
676,24,2012,39
676,25,2011,17
676,34,2012,182
676,37,2012,21
676,39,2012,20
676,46,2012,72
676,46,2013,113
676,48,2012,87
676,48,2013,68
676,53,2012,10
676,56,2012,65
676,59,2012,11
676,59,2013,11
676,64,2013,8
676,66,2012,36
676,67,2012,32
676,68,2012,22
676,69,2012,13
676,73,2012,8
676,74,2012,13
676,78,2013,118
676,83,2013,60
676,85,2013,344
676,85,2014,368
676,85,2015,193
676,88,2013,311
676,92,2013,130
676,94,2013,445
676,95,2013,8
676,103,2013,49
676,105,2013,1158
676,107,2013,137
676,109,2013,28
676,111,2003,25
676,111,2005,8
676,113,2013,35
676,117,2013,23
676,119,2013,291
676,122,2013,21
676,123,2013,46
676,124,2013,8
676,133,2013,651
676,133,2014,125
676,135,2013,12
676,143,2013,228
676,143,2014,12
676,148,2013,84
676,148,2014,110
676,151,2005,18
676,153,2013,18
676,156,2013,13
676,159,2013,117
676,164,2013,52
676,168,2013,46
676,170,2002,15
676,170,2003,28
676,170,2004,12
676,171,2001,12
676,171,2002,9
676,172,2013,50
676,172,2014,17
676,179,2013,791
676,181,2002,33
676,181,2003,31
676,181,2004,28
676,181,2005,19
676,183,2013,330
676,183,2014,22
676,184,2013,12
676,185,2013,9
676,187,2013,12
676,189,2013,8
676,206,2013,40
676,206,2014,55
676,208,2013,20
676,216,2013,9
676,224,2013,576
676,224,2014,22
676,226,2013,64
676,226,2014,182
676,226,2015,183
676,228,2013,81
676,228,2014,191
676,228,2015,131
676,232,2014,11
676,234,2013,11
676,236,2013,59
676,242,2013,304
676,242,2014,9
676,244,2013,76
676,246,2013,222
676,248,2013,112
676,252,2013,49
676,252,2014,278
676,252,2015,26
676,254,2013,35
676,254,2014,19
676,256,2013,57
676,256,2014,31
676,258,2013,9
676,262,2013,24
676,264,2014,12
676,276,2014,28
676,276,2015,9
676,279,2015,38
676,285,2014,1268
676,285,2015,1310
676,285,2016,17
676,287,2014,505
676,287,2015,299
676,288,2014,48
676,288,2015,39
676,292,2014,227
676,292,2015,138
676,294,2014,441
676,294,2015,271
676,295,2014,103
676,295,2015,68
676,297,2014,23
676,302,2015,20
676,305,2014,10
676,306,2014,11
676,308,2014,30
676,308,2015,43
676,309,2014,169
