,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model,Unnamed: 0,Unnamed: 0.1,make,model,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm_y,fieldprice_equ
811,588,מזדה,CX30,COMFORT BLAC,2022,365,4,1998,1936,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,588,מזדה,CX30,EXECUTIVE BL,2022,366,4,1998,1936,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,588,מזדה,CX30,PREMIUM BLAC,2022,367,5,1998,1936,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,588,מזדה,CX30,PREMIUM BLAC,2022,368,5,2488,1939,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,195,5,1,1300,600,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,588,מזדה,3,BLACK EDITIO,2022,369,3,1998,1870,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,588,מזדה,3,BLACK EDITIO,2022,370,3,1998,1870,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,4,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,588,מזדה,3,COMFORT,2009,371,3,1598,1770,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,105,5,1,750,540,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,3,45.0,45.0,מזדה,3.0,2009.0,4.0,5.0,0,3.0,0.0,0,0,2008.0,קדמית,אוטומטית - טיפטרוניק,4.0,בנזין,4.0,1598.0,105.0,6000.0,14.699999809265135,4000.0,13.100000381469727,177.0,9.6,16.1,13.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.0,175.5,147.0,264.0,430.0,0.0,1277.0,540.0,750.0,205/55R16,55.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,0.0,1,ללא,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
818,588,מזדה,3,COMFORT,2010,371,3,1598,1770,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,105,5,1,750,540,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,3,34.0,34.0,מזדה,3.0,2010.0,4.0,5.0,0,3.0,0.0,0,0,2008.0,קדמית,אוטומטית - טיפטרוניק,4.0,בנזין,4.0,1598.0,105.0,6000.0,14.699999809265135,4000.0,13.100000381469727,177.0,9.6,16.1,12.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.0,175.5,147.0,264.0,430.0,0.0,1277.0,540.0,750.0,205/55R16,55.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,0.0,1,ללא,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
819,588,מזדה,3,COMFORT,2011,371,3,1598,1770,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,105,5,1,750,540,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,3,44.0,44.0,מזדה,3.0,2011.0,4.0,5.0,0,3.0,0.0,0,0,2008.0,קדמית,אוטומטית - טיפטרוניק,4.0,בנזין,4.0,1598.0,105.0,6000.0,14.699999809265135,4000.0,13.100000381469727,177.0,9.6,16.1,12.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.0,175.5,147.0,264.0,430.0,0.0,1277.0,540.0,750.0,205/55R16,55.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,0.0,1,ללא,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
820,588,מזדה,3,PREMIUM,2022,376,4,1998,1870,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,1,1,יצרן,1,0,0,,1,0,0,3,55.0,55.0,מזדה,3.0,2022.0,4.0,5.0,"159,500",4.0,3956.0,שלוש שנים,0,2019.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1998.0,165.0,6000.0,21.700000762939453,4000.0,8.5,201.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,11.0,11.0,ABS + EBD + BAS,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,היגוי אקטיבי,התרעה בלבד,1.0,0.0,1.0,1.0,0.0,0.0,0.0,תאורה אדפטיבית,466.0,179.5,144.0,272.5,444.0,0.0,1454.0,600.0,1300.0,215/45R18,51.0,מקורית + שליטה מההגה,1.0,0.0,1.0,8.8,0,USB,Android Auto + Apple CarPlay,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,1.0,1,כולל שמירת מרחק,בד,0,0,0.0,LED עם מנגנון הפניה בסיבוב,0,1.0,1.0,אחוריים,אחורית,0.0,1.0,1.0,0.0,כניסה + הנעה,1.0,מראות צד + פנים,1,0.0,1.0,0.0,1.0,יש + Auto Hold,0.0,0.0,רגילים,0,"פנסים אחוריים Led, גימורי חוץ כרום שחור, חלונות אחוריים כהים, זכרונות למושב הנהג ולמראות הצד, מראה מרכזית ללא מסגרת, מערכת שמע מבית Bose עם 12 רמקולים, גימורי כרום בתא הנוסעים, ריפוד עור לבן או שחור בשילוב חישוקים יחודיים",2X4,"צבע אדום עשיר, צבע אפור עשיר, חבילת Black Edition הכוללת חישוקים ובתי מראות בצבע שחור, חלונות אחוריים כהים, חיישני נסיעה לאחור ותפירה אדומה בתא הנוסעים"
821,588,מזדה,3,PREMIUM,2022,377,4,1998,1870,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,4,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,3,55.0,55.0,מזדה,3.0,2022.0,4.0,5.0,"159,500",4.0,3956.0,שלוש שנים,0,2019.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1998.0,165.0,6000.0,21.700000762939453,4000.0,8.5,201.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,11.0,11.0,ABS + EBD + BAS,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,היגוי אקטיבי,התרעה בלבד,1.0,0.0,1.0,1.0,0.0,0.0,0.0,תאורה אדפטיבית,466.0,179.5,144.0,272.5,444.0,0.0,1454.0,600.0,1300.0,215/45R18,51.0,מקורית + שליטה מההגה,1.0,0.0,1.0,8.8,0,USB,Android Auto + Apple CarPlay,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,1.0,1,כולל שמירת מרחק,בד,0,0,0.0,LED עם מנגנון הפניה בסיבוב,0,1.0,1.0,אחוריים,אחורית,0.0,1.0,1.0,0.0,כניסה + הנעה,1.0,מראות צד + פנים,1,0.0,1.0,0.0,1.0,יש + Auto Hold,0.0,0.0,רגילים,0,"פנסים אחוריים Led, גימורי חוץ כרום שחור, חלונות אחוריים כהים, זכרונות למושב הנהג ולמראות הצד, מראה מרכזית ללא מסגרת, מערכת שמע מבית Bose עם 12 רמקולים, גימורי כרום בתא הנוסעים, ריפוד עור לבן או שחור בשילוב חישוקים יחודיים",2X4,"צבע אדום עשיר, צבע אפור עשיר, חבילת Black Edition הכוללת חישוקים ובתי מראות בצבע שחור, חלונות אחוריים כהים, חיישני נסיעה לאחור ותפירה אדומה בתא הנוסעים"
822,588,מזדה,CX30,COMFORT,2022,378,4,1998,1936,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1300,600,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,588,מזדה,CX5,ACTIVE,2022,379,5,1998,2060,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,588,מזדה,MX5,BLACK/BLACK,2022,380,6,1998,1259,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,183,2,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,0,0,1,יצרן,1,1,1,מקומי,0,1,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,588,מזדה,3,COMFORT,2009,381,3,1598,1770,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,105,5,1,750,540,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,3,40.0,40.0,מזדה,3.0,2009.0,5.0,5.0,0,3.0,0.0,0,0,2008.0,קדמית,אוטומטית - טיפטרוניק,4.0,בנזין,4.0,1598.0,105.0,6000.0,14.699999809265135,4000.0,13.100000381469727,177.0,9.6,16.1,13.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,446.0,175.5,147.0,264.0,340.0,0.0,1301.0,540.0,750.0,205/55R16,55.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,0.0,1,ללא,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
826,588,מזדה,3,COMFORT,2010,381,3,1598,1770,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,105,5,1,750,540,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,3,42.0,42.0,מזדה,3.0,2010.0,5.0,5.0,0,3.0,0.0,0,0,2008.0,קדמית,אוטומטית - טיפטרוניק,4.0,בנזין,4.0,1598.0,105.0,6000.0,14.699999809265135,4000.0,13.100000381469727,177.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,446.0,175.5,147.0,264.0,340.0,0.0,1301.0,540.0,750.0,205/55R16,55.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,0.0,1,ללא,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
827,588,מזדה,3,COMFORT,2011,381,3,1598,1770,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,105,5,1,750,540,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,3,43.0,43.0,מזדה,3.0,2011.0,5.0,5.0,0,3.0,0.0,0,0,2008.0,קדמית,אוטומטית - טיפטרוניק,4.0,בנזין,4.0,1598.0,105.0,6000.0,14.699999809265135,4000.0,13.100000381469727,177.0,9.6,16.1,13.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,446.0,175.5,147.0,264.0,340.0,0.0,1301.0,540.0,750.0,205/55R16,55.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,0.0,1,ללא,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
828,588,מזדה,MX5,BLACK/WHITE,2022,382,6,1998,1259,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,183,2,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,0,0,1,יצרן,1,1,1,מקומי,0,1,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,588,מזדה,MX5,RED/WHITE,2022,383,6,1998,1259,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,183,2,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,0,1,1,0,0,1,יצרן,1,1,1,מקומי,0,1,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,588,מזדה,MX5,BLUE/BROWN,2022,384,6,1998,1259,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,183,2,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,0,0,1,יצרן,1,1,1,מקומי,0,1,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,588,מזדה,MX5,RED/WHITE,2022,385,6,1998,1259,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,183,2,1,0,0,,הנעה רגילה,1,יצרן,1,מקומי,0,0,1,יצרן,1,1,1,0,0,1,יצרן,1,1,1,מקומי,0,1,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,588,מזדה,CX5,COMFORT,2022,386,4,1998,2060,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,0,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,588,מזדה,CX5,EXECUTIVE,2022,387,5,1998,2060,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,588,מזדה,CX5,PURE BLACK,2022,388,5,1998,2060,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,588,מזדה,CX5,PREMIUM BLAC,2022,389,5,1998,2060,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,165,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,1,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,588,מזדה,CX5,EXECUTIVE,2022,390,5,2488,2085,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,195,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,588,מזדה,3,SPIRIT,2009,391,3,1999,1820,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,150,5,1,750,540,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,3,35.0,35.0,מזדה,3.0,2009.0,4.0,5.0,0,4.0,0.0,0,0,2008.0,קדמית,אוטומטית - טיפטרוניק,5.0,בנזין,4.0,1999.0,150.0,6500.0,19.0,4000.0,10.399999618530273,200.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,9.0,9.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.0,175.5,147.0,264.0,430.0,0.0,1330.0,540.0,750.0,205/50R17,55.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,1.0,1,1,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
838,588,מזדה,3,SPIRIT,2010,391,4,1999,1820,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,150,5,1,750,540,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,3,33.0,33.0,מזדה,3.0,2010.0,4.0,5.0,0,4.0,0.0,0,0,2008.0,קדמית,אוטומטית - טיפטרוניק,5.0,בנזין,4.0,1999.0,150.0,6500.0,19.0,4000.0,10.399999618530273,200.0,9.0,16.3,11.6,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.0,175.5,147.0,264.0,430.0,0.0,1330.0,540.0,750.0,205/50R17,55.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,1.0,1,1,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
839,588,מזדה,3,SPIRIT,2011,391,3,1999,1820,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,150,5,1,750,540,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,3,41.0,41.0,מזדה,3.0,2011.0,4.0,5.0,0,4.0,0.0,0,0,2008.0,קדמית,אוטומטית - טיפטרוניק,5.0,בנזין,4.0,1999.0,150.0,6500.0,19.0,4000.0,10.399999618530273,200.0,9.0,16.4,11.6,0.0,0.0,0.0,0.0,0.0,8.0,8.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.0,175.5,147.0,264.0,430.0,0.0,1330.0,540.0,750.0,205/50R17,55.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,1.0,1,1,בד,0,0,0.0,רגילים,1,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,0,2X4,0
840,588,מזדה,CX5,PURE BLACK,2022,392,5,2488,2085,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,4,195,5,1,1500,750,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,1,0,1,יצרן,1,0,0,,1,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
