Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
594,יונדאי,סנטה_פה,PREMIUM,2015.0,5.0,5.0,0,6.0,0,0,אחודה,2012.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2359.0,192.0,6300.0,24.7,4250.0,10.9,190.0,8.1,14.0,11.2,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,188.0,168.0,270.0,585.0,1570.0,1760.0,750.0,2000.0,R17,64.0,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,1,0,0,0,1,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג",0
595,יונדאי,סנטה_פה,ELITE,2015.0,5.0,7.0,0,7.0,0,0,אחודה,2012.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2359.0,192.0,6300.0,24.7,4250.0,10.9,190.0,8.1,14.0,11.2,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,188.0,168.0,270.0,585.0,1570.0,1800.0,750.0,2000.0,235/55R19,64.0,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש  + זכרון,מלפנים,0,קסנון עם מנגנון הפניה בסיבוב,1,0,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,0,יש + Auto Hold,0,1,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד",0
596,יונדאי,סנטה_פה,PREMIUM,2015.0,5.0,7.0,0,6.0,0,0,אחודה,2012.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2359.0,192.0,6300.0,24.7,4250.0,10.9,190.0,8.1,14.0,11.2,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,188.0,168.0,270.0,585.0,1570.0,1800.0,750.0,2000.0,R17,64.0,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,1,0,0,0,1,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד",0
597,יונדאי,סנטה_פה,EXECUTIVE,2012.0,5.0,5.0,0,6.0,0,0,אחודה,2006.0,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו דיזל,4.0,2199.0,197.0,3800.0,44.5,1800.0,9.9,190.0,11.1,16.4,13.8,0,0,0,0,0,14.0,אין ציון,ABS + EBD,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.0,189.0,176.0,270.0,774.0,1582.0,1802.0,750.0,2000.0,235/65R17,70.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,1,1,1,בד,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,0,0,1,0,0,כניסה + הנעה,1,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג, מגיני בוץ קדמיים ואחוריים",0
598,יונדאי,סנטה_פה,SUPREME,2013.0,5.0,7.0,0,6.0,0,0,אחודה,2012.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו דיזל,4.0,2199.0,197.0,3800.0,44.5,1800.0,10.1,190.0,11.2,18.1,14.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,188.0,168.0,270.0,585.0,1570.0,1880.0,750.0,2000.0,235/60R18,64.0,מקורית + שליטה מההגה,0,0,1,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,0,0,1,0,0,0,1,0,הגה בלבד,0,0,0,0,0,0,1,רגילים,0,"מזגן אחורי נפרד, בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מערכת Flex Steer - לבחירת 3 מצבי היגוי שונים",0
599,יונדאי,סנטה_פה,PREMIUM,2017.0,5.0,5.0,0,6.0,0,0,אחודה,2012.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2359.0,192.0,6300.0,24.7,4250.0,10.9,190.0,8.1,14.0,11.2,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,188.0,168.0,270.0,585.0,1570.0,1760.0,750.0,2000.0,R17,64.0,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,0,1,1,בד,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,1,0,0,0,1,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג",0
600,יונדאי,סנטה_פה,EXECUTIVE,2011.0,5.0,5.0,0,6.0,0,0,אחודה,2006.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2349.0,174.0,6000.0,23.0,3750.0,11.7,186.0,8.7,13.8,11.3,0,0,0,0,0,13.0,אין ציון,ABS + EBD,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.0,189.0,176.0,270.0,774.0,1582.0,1759.0,750.0,2000.0,235/65R17,70.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,1,1,1,בד,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,0,0,1,0,0,כניסה + הנעה,1,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג, מגיני בוץ קדמיים ואחוריים",0
601,יונדאי,סנטה_פה,ELITE,2016.0,5.0,7.0,0,7.0,0,0,אחודה,2012.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2359.0,192.0,6300.0,24.7,4250.0,10.9,190.0,8.1,14.0,11.2,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,188.0,168.0,270.0,585.0,1570.0,1800.0,750.0,2000.0,235/55R19,64.0,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש  + זכרון,מלפנים,0,קסנון עם מנגנון הפניה בסיבוב,1,0,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,0,יש + Auto Hold,0,1,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד",0
602,יונדאי,סנטה_פה,EXECUTIVE,2012.0,5.0,5.0,0,6.0,0,0,אחודה,2006.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2349.0,174.0,6000.0,23.0,3750.0,11.7,186.0,8.7,13.8,11.3,0,0,0,0,0,13.0,אין ציון,ABS + EBD,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.0,189.0,176.0,270.0,774.0,1582.0,1759.0,750.0,2000.0,235/65R17,70.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים מפוצלת,1,1,1,בד,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,0,0,1,0,0,כניסה + הנעה,1,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג, מגיני בוץ קדמיים ואחוריים",0
603,יונדאי,סנטה_פה,EXECUTIVE,2010.0,5.0,7,0,6.0,0,0,אחודה,2006.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו דיזל,4.0,2199.0,197.0,3800.0,44.5,1800.0,10.2,190.0,11.1,16.4,13.8,0,0,0,0,0,14.0,אין ציון,ABS + EBD,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.0,189.0,176.0,270.0,470.0,2213.0,1866.0,750.0,2000.0,235/60R18,70.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,בד,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,0,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,"מזגן אחורי נפרד, חלונות אחוריים כהים, מסילות גג, מגיני בוץ קדמיים ואחוריים",0
604,יונדאי,סנטה_פה,SUPREME,2014.0,5.0,7.0,0,6.0,0,0,אחודה,2012.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו דיזל,4.0,2199.0,197.0,3800.0,44.5,1800.0,10.1,190.0,11.2,18.1,14.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,188.0,168.0,270.0,585.0,1570.0,1880.0,750.0,2000.0,235/60R18,64.0,מקורית + שליטה מההגה,0,0,1,0,0,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,0,0,1,0,0,0,1,0,הגה בלבד,0,0,0,0,0,0,1,רגילים,0,"מזגן אחורי נפרד, בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מערכת Flex Steer - לבחירת 3 מצבי היגוי שונים",0
605,יונדאי,סנטה_פה,PREMIUM,2017.0,5.0,7.0,0,6.0,0,0,אחודה,2012.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2359.0,192.0,6300.0,24.7,4250.0,10.9,190.0,8.1,14.0,11.2,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,188.0,168.0,270.0,585.0,1570.0,1800.0,750.0,2000.0,R17,64.0,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,1,0,0,0,1,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד",0
606,יונדאי,סנטה_פה,PREMIUM,2015.0,5.0,7.0,0,6.0,0,0,אחודה,2012.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו דיזל,4.0,2199.0,197.0,3800.0,44.5,1800.0,10.1,190.0,11.2,18.1,14.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0,188.0,168.0,270.0,585.0,1570.0,1880.0,750.0,2000.0,R17,64.0,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,1,1,0,0,1,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד",0
607,יונדאי,סנטה_פה,LUXURY,2012.0,5.0,7,0,6.0,0,0,אחודה,2006.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,טורבו דיזל,4.0,2199.0,197.0,3800.0,44.5,1800.0,10.2,190.0,11.3,16.1,13.8,0,0,0,0,0,14.0,אין ציון,ABS + EBD,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.0,189.0,176.0,270.0,470.0,2213.0,1866.0,750.0,2000.0,235/60R18,70.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  - כוונון מלא,0,0,קסנון,1,0,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,"מזגן אחורי נפרד, חלונות אחוריים כהים, מסילות גג, מגיני בוץ קדמיים ואחוריים",0
608,יונדאי,סנטה_פה,SUPREME,2020.0,5.0,7.0,0,6.0,0,0,אחודה,2018.0,קדמית,אוטומטית - טיפטרוניק,8.0,טורבו דיזל,4.0,2199.0,200.0,3800.0,45.1,1750.0,9.3,203.0,13.8,18.8,16.6,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,היגוי אקטיבי,1,1,1,0,0,1,1,0,477.0,189.0,170.5,276.5,547.0,1625.0,1830.0,750.0,2000.0,235/55R19,71.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,1,יש + Auto Hold,0,0,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד","מערכת ""קונקטד קאר"""
609,יונדאי,סנטה_פה,PRESTIGE,2021.0,5.0,7.0,0,6.0,6644.0,0,אחודה,2018.0,קדמית,אוטומטית - רובוטית כפולת מצמדים,8.0,טורבו דיזל,4.0,2151.0,202.0,3800.0,45.0,1750.0,9.0,205.0,0,0,15.8,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,0,0,0,1,1,0,0,1,"התרעת תנועה חוצה מלפנים, התרעת תחילת תנועה של רכב מלפנים, משענות ראש קדמיות אקטיביות",478.5,190.0,171.0,276.5,130.0,571.0,1845.0,750.0,2500.0,235/60R18,71.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,Android Auto + Apple CarPlay,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,0,0,LED,1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,1,יש + Auto Hold,1,0,רגילים,1,"מושב שורה אמצעית מתקפלים בלחיצת כפתור, חלונות אחוריים כהים עם וילונות",0
610,יונדאי,סנטה_פה,LUXURY,2021.0,5.0,7.0,0,6.0,7388.0,0,אחודה,2018.0,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,8.0,טורבו דיזל,4.0,2151.0,202.0,3800.0,45.0,1750.0,9.2,205.0,0,0,15.6,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,0,0,0,1,1,0,0,1,"התרעת תנועה חוצה מלפנים, התרעת תחילת תנועה של רכב מלפנים, משענות ראש קדמיות אקטיביות, הצגת צילום של השטח המת על-גבי לוח המחוונים בעת הפעלת איתות",478.5,190.0,171.0,276.5,130.0,571.0,1910.0,750.0,2500.0,225/45R20,71.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,Android Auto + Apple CarPlay,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,0,LED,1,0,1,אחוריים + קדמיים,היקפיות,0,1,1,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,1,יש + Auto Hold,1,1,רגילים,1,"מושב שורה אמצעית מתקפלים בלחיצת כפתור, חלונות אחוריים כהים עם וילונות, תאורת לד אחורית, שקע 220 וולט בתא הנוסעים, בורר מצבי שטח (חול, בוץ שלג), זיכרון למראות הצד",0
611,יונדאי,סנטה_פה,SUPREME,2021.0,5.0,7.0,0,6.0,6694.0,0,אחודה,2018.0,קדמית,אוטומטית - רובוטית כפולת מצמדים,8.0,טורבו דיזל,4.0,2151.0,202.0,3800.0,45.0,1750.0,9.0,205.0,0,0,15.8,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,היגוי אקטיבי,1,1,1,1,0,1,1,"התרעת תנועה חוצה מלפנים, התרעת תחילת תנועה של רכב מלפנים, משענות ראש קדמיות אקטיביות",478.5,190.0,171.0,276.5,130.0,571.0,1845.0,750.0,2500.0,235/60R18,71.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,Android Auto + Apple CarPlay,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  - כוונון מלא,0,0,LED,1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,1,יש + Auto Hold,1,0,רגילים,0,"מושב שורה אמצעית מתקפלים בלחיצת כפתור, חלונות אחוריים כהים עם וילונות",0
612,יונדאי,סנטה_פה,LUXURY,2019.0,5.0,7.0,0,6.0,0,0,אחודה,2018.0,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,טורבו דיזל,4.0,2199.0,200.0,3800.0,45.1,1750.0,9.4,203.0,13.6,18.1,16.1,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,היגוי אקטיבי,1,1,1,0,0,1,1,0,477.0,189.0,170.5,276.5,547.0,1625.0,1895.0,750.0,2000.0,235/55R19,71.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,LED,1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,1,יש + Auto Hold,0,0,רגילים,1,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד","מערכת ""קונקטד קאר"""
613,יונדאי,סנטה_פה,SUPREME,2019.0,5.0,7.0,0,6.0,0,0,אחודה,2018.0,קדמית,אוטומטית - טיפטרוניק,8.0,טורבו דיזל,4.0,2199.0,200.0,3800.0,45.1,1750.0,9.3,203.0,13.8,18.8,16.6,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,היגוי אקטיבי,1,1,1,0,0,1,1,0,477.0,189.0,170.5,276.5,547.0,1625.0,1830.0,750.0,2000.0,235/55R19,71.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,1,יש + Auto Hold,0,0,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד","מערכת ""קונקטד קאר"""
614,יונדאי,סנטה_פה,PREMIUM,2019.0,5.0,7.0,0,6.0,0,0,אחודה,2018.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2359.0,185.0,6000.0,24.6,4000.0,10.4,195.0,7.5,14.0,10.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,היגוי אקטיבי,1,1,1,0,0,1,1,0,477.0,189.0,170.5,276.5,547.0,1625.0,1770.0,750.0,2000.0,235/55R19,71.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,0,יש + Auto Hold,0,0,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד","מערכת ""קונקטד קאר"""
615,יונדאי,סנטה_פה,LUXURY,2020.0,5.0,7.0,0,6.0,0,0,אחודה,2018.0,כפולה (4X4),אוטומטית - טיפטרוניק,8.0,טורבו דיזל,4.0,2199.0,200.0,3800.0,45.1,1750.0,9.4,203.0,13.6,18.1,16.1,0,0,0,0,0,14.0,14.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,היגוי אקטיבי,1,1,1,0,0,1,1,0,477.0,189.0,170.5,276.5,547.0,1625.0,1895.0,750.0,2000.0,235/55R19,71.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,LED,1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,1,יש + Auto Hold,0,0,רגילים,1,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד","מערכת ""קונקטד קאר"""
616,יונדאי,סנטה_פה,ELITE,2021.0,5.0,7.0,0,6.0,7438.0,0,אחודה,2018.0,כפולה (4X4),אוטומטית - רובוטית כפולת מצמדים,8.0,טורבו דיזל,4.0,2151.0,202.0,3800.0,45.0,1750.0,9.2,205.0,0,0,15.6,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,היגוי אקטיבי,1,1,1,1,0,1,1,"התרעת תנועה חוצה מלפנים, התרעת תחילת תנועה של רכב מלפנים, משענות ראש קדמיות אקטיביות, הצגת צילום של השטח המת על-גבי לוח המחוונים בעת הפעלת איתות",478.5,190.0,171.0,276.5,130.0,571.0,1910.0,750.0,2500.0,225/45R20,71.0,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,Android Auto + Apple CarPlay,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,0,LED,1,0,1,אחוריים + קדמיים,היקפיות,0,1,1,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,1,יש + Auto Hold,1,1,רגילים,0,"מושב שורה אמצעית מתקפלים בלחיצת כפתור, חלונות אחוריים כהים עם וילונות, תאורת לד אחורית, שקע 220 וולט בתא הנוסעים, בורר מצבי שטח (חול, בוץ שלג), זיכרון למראות הצד",0
617,יונדאי,סנטה_פה,LUXURY,2020.0,5.0,7.0,0,6.0,0,0,אחודה,2018.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2359.0,185.0,6000.0,24.6,4000.0,10.4,195.0,7.5,14.0,10.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,היגוי אקטיבי,1,1,1,0,0,1,1,0,477.0,189.0,170.5,276.5,547.0,1625.0,1770.0,750.0,2000.0,235/55R19,71.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,0,LED,1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,0,יש + Auto Hold,0,0,רגילים,1,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד","מערכת ""קונקטד קאר"""
618,יונדאי,סנטה_פה,PREMIUM,2020.0,5.0,7.0,0,6.0,0,0,0,2018.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,2359.0,185.0,6000.0,24.6,4000.0,10.4,195.0,7.5,14.0,10.7,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,היגוי אקטיבי,1,1,1,0,0,1,1,0,477.0,189.0,170.5,276.5,547.0,1625.0,1770.0,750.0,2000.0,235/55R19,71.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,1,1,0,1,0,יש + Auto Hold,0,0,רגילים,0,"בקרת נגרר, חלונות אחוריים כהים, מסילות גג, מזגן אחורי נפרד","מערכת ""קונקטד קאר"""
