,index,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model,Unnamed: 0,make,model,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm_y
10,13129,143,ב מ וו,640I,,2012,3,7,2979,2180,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,320,4,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_6,246,ב.מ.וו,סדרה_6_קבריולה,2012,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,9,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4
11,16279,143,ב מ וו,640I,,2012,2491,7,2979,2290,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,320,4,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_6,246,ב.מ.וו,סדרה_6_קבריולה,2012,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,9,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,0.0,0.0,0.0,0.0,--,--,--,0,0,--,--,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4
12,13130,143,ב מ וו,640I,,2013,3,7,2979,2180,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,320,4,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_6,256,ב.מ.וו,סדרה_6_קבריולה,2013,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4
13,16280,143,ב מ וו,640I,,2013,2491,7,2979,2290,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,320,4,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_6,256,ב.מ.וו,סדרה_6_קבריולה,2013,2,4,--,7,--,--,--,2010,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2979,320,5800,45,1200,5.7,250,9.1,16.1,12.9,--,--,--,--,--,13,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,489.4,189.4,136.5,296.8,300,--,2290,0,0,"ק' - 245/40R19, א' - 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,יש,--,--,--,--,--,--,--,--,--,--,"גלגל הגה מחומם, חבילת עיצוב M, מושבי ספורט, אוורור למושבים הקדמיים, מערכת עזר לחניה, תצוגה עילית של לוח המחוונים על השמשה הקדמית, מערכת ראיית לילה  ",2X4
14,13133,143,ב מ וו,328I,BUSINESS,2012,6,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,634,ב.מ.וו,סדרה_3,2012,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,בנזין,4,1997,245,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,0,0,קדמיים:  225/50R17 אחוריים: 255/45R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
15,13134,143,ב מ וו,328I,BUSINESS,2013,6,6,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,640,ב.מ.וו,סדרה_3,2013,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,0,0,קדמיים:  225/50R17 אחוריים: 255/45R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
16,13305,143,ב מ וו,328I,BUSINESS,2013,104,6,1997,2080,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,640,ב.מ.וו,סדרה_3,2013,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,0,0,קדמיים:  225/50R17 אחוריים: 255/45R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
17,13326,143,ב מ וו,328I,BUSINESS,2013,118,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,640,ב.מ.וו,סדרה_3,2013,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,0,0,קדמיים:  225/50R17 אחוריים: 255/45R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
18,13413,143,ב מ וו,328I,BUSINESS,2013,165,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,640,ב.מ.וו,סדרה_3,2013,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,0,0,קדמיים:  225/50R17 אחוריים: 255/45R17,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
19,13135,143,ב מ וו,328I,LUXURY,2012,7,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,620,ב.מ.וו,סדרה_3,2012,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,בנזין,4,1997,245,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,0,0,225/45R18,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
20,13137,143,ב מ וו,328I,LUXURY,2014,7,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,635,ב.מ.וו,סדרה_3,2014,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,0,0,225/45R18,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
21,13325,143,ב מ וו,328I,LUXURY,2014,117,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,635,ב.מ.וו,סדרה_3,2014,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,0,0,225/45R18,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
22,13417,143,ב מ וו,328I,LUXURY,2014,166,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3,635,ב.מ.וו,סדרה_3,2014,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,6500,35.7,1250,6.1,250,12.1,19.2,15.8,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1453,0,0,225/45R18,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4
23,13138,143,ב מ וו,520I,BUSINESS,2012,8,7,1997,2220,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1760,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5,739,ב.מ.וו,סדרה_5,2012,4,5,--,7,--,--,--,2009,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,184,5000,27.5,1250,8,226,11.8,18.5,15.2,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1685,0,0,225/55R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"ריפודי עור, מערכת אזהרת סטיה מנתיב, יציאות מיזוג מאחור",2X4
24,13139,143,ב מ וו,520I,BUSINESS,2013,8,7,1997,2220,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1760,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5,734,ב.מ.וו,סדרה_5,2013,4,5,--,7,--,--,--,2009,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,184,5000,27.5,1250,8,226,11.8,18.5,15.2,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1685,0,0,225/55R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"ריפודי עור, מערכת אזהרת סטיה מנתיב, יציאות מיזוג מאחור",2X4
25,13310,143,ב מ וו,520I,BUSINESS,2013,108,7,1997,2225,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1765,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5,734,ב.מ.וו,סדרה_5,2013,4,5,--,7,--,--,--,2009,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,184,5000,27.5,1250,8,226,11.8,18.5,15.2,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1685,0,0,225/55R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"ריפודי עור, מערכת אזהרת סטיה מנתיב, יציאות מיזוג מאחור",2X4
26,13360,143,ב מ וו,520I,BUSINESS,2013,139,7,1997,2225,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1765,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5,734,ב.מ.וו,סדרה_5,2013,4,5,--,7,--,--,--,2009,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,184,5000,27.5,1250,8,226,11.8,18.5,15.2,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1685,0,0,225/55R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"ריפודי עור, מערכת אזהרת סטיה מנתיב, יציאות מיזוג מאחור",2X4
27,13140,143,ב מ וו,520I,LUXURY,2012,9,7,1997,2220,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1760,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5,735,ב.מ.וו,סדרה_5,2012,4,5,--,7,--,--,--,2009,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,184,5000,27.5,1250,8,226,11.8,18.5,15.2,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1685,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"ריפודי עור, מערכת אזהרת סטיה מנתיב, יציאות מיזוג מאחור",2X4
28,13141,143,ב מ וו,520I,LUXURY,2013,9,7,1997,2220,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1760,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5,723,ב.מ.וו,סדרה_5,2013,4,5,--,7,--,--,--,2009,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,184,5000,27.5,1250,8,226,11.8,18.5,15.2,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1685,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"ריפודי עור, מערכת אזהרת סטיה מנתיב, יציאות מיזוג מאחור",2X4
29,13145,143,ב מ וו,528I,BUSINESS,2012,12,7,1997,2260,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,1770,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5,721,ב.מ.וו,סדרה_5,2012,4,5,--,7,--,--,--,2009,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,5000,37.5,1250,6.3,250,11.3,18.5,14.9,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1695,0,0,225/55R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"ריפודי עור, מערכת אזהרת סטיה מנתיב, יציאות מיזוג מאחור",2X4
30,13146,143,ב מ וו,528I,BUSINESS,2013,12,7,1997,2260,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,1770,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5,755,ב.מ.וו,סדרה_5,2013,4,5,--,7,--,--,--,2009,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,245,5000,37.5,1250,6.3,250,11.3,18.5,14.9,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,489.9,186.0,146.4,296.8,520,--,1695,0,0,225/55R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"ריפודי עור, מערכת אזהרת סטיה מנתיב, יציאות מיזוג מאחור",2X4
