Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,model_nm,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ
426,שברולט,טראוורס,,2019,5,8,--,6,--,--,אחודה,2017,קדמית,אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.6,11.4,9.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,1957,680,680,255/65R18,75,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,אין,אין,קסנון,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,רגילים,אין,--,0,2X4,1,1,--
427,שברולט,טראוורס,CLASSIC,2021,5,8,--,6,6944,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.4,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,התרעה בלבד,יש,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,2114,680,2268,225/65R18,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,עור,יש  - כוונון מלא,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,מראות פנים,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,יש,"6 שקעי USB, בקרת אקלים עם 3 איזורים, חלונות אחוריים כהים, הנעה מרחוק, הכנה לוו גרירה, קישוט כרום בסבכה הקדמית",0,4X4,1,1,--
428,שברולט,טראוורס,,2021,5,8,--,6,6200,--,אחודה,2017,קדמית,אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.6,11.5,10.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,1957,680,680,255/65R18,73,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,אין,אין,קסנון,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,אין,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,אין,"6 שקעי USB, בקרת אקלים עם 3 איזורים, חלונות אחוריים כהים",0,2X4,1,1,--
429,שברולט,טראוורס,,2018,5,8,--,6,--,--,אחודה,2017,קדמית,אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.6,11.4,9.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,התרעה בלבד,יש,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,2018,680,2268,255/65R18,75,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,אין,אין,יש,אין,אין,אין,רגילים,יש,הנעה מרחוק,0,2X4,1,1,--
430,שברולט,טראוורס,PREMIER,2019,5,7,--,7,--,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,518.9,199.6,179.5,307.1,651,1645,2137,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,מלפנים ומאחור + אוורור,אין,קסנון,יש,אין,יש,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות צד + פנים,הגה בלבד,יש,אין,אין,יש,אין,אין,אין,רגילים,יש - ללא מגע,"הנעה מרחוק, מערכת שמע משודרגת מתוצרת ""Bose"" עם 10 רמקולים",0,4X4,1,1,--
431,שברולט,טראוורס,HIGH,2021,5,7,--,7,8928,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.4,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,518.9,199.6,179.5,307.1,651,1645,2137,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,אין,קסנון,יש,אין,יש,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות צד + פנים,יש,יש,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,יש - ללא מגע,"6 שקעי USB, בקרת אקלים עם 3 איזורים, חלונות אחוריים כהים, הנעה מרחוק, הכנה לוו גרירה, קישוט כרום בסבכה הקדמית, מערכת שמע מבית Bose עם 10 רמקולים, שקע 230V, חלון שמש כפול, 2 כיסאות קטפן בשורה השנייה, הגה מתכוונן חשמלית כולל זכרונות גם למראות הצד, ידיות בגימור כרום, ריפודי עור בגוון חום, דיפוני זמש, שורה שלישית עם קיפול ופתיחה חשמלית, מראה מרכזית עם תצוגת וידאו",0,4X4,1,1,--
432,שברולט,טראוורס,PREMIER,2018,5,7,--,7,--,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,518.9,199.6,179.5,307.1,651,1645,2137,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,מלפנים ומאחור + אוורור,אין,קסנון,יש,אין,יש,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות צד + פנים,הגה בלבד,יש,אין,אין,יש,אין,אין,אין,רגילים,יש - ללא מגע,"הנעה מרחוק, מערכת שמע משודרגת מתוצרת ""Bose"" עם 10 רמקולים",0,4X4,1,1,--
433,שברולט,טראוורס,,2019,5,7,--,7,--,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,התרעה בלבד,יש,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,2111,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות פנים,הגה בלבד,אין,אין,אין,יש,אין,אין,אין,רגילים,יש,"הנעה מרחוק, מערכת שמע משודרגת מתוצרת ""Bose"" עם 10 רמקולים",0,4X4,1,1,--
434,שברולט,טראוורס,,2020,5,8,--,6,6820,--,אחודה,2017,קדמית,אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.6,11.4,9.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,התרעה בלבד,יש,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,2018,680,2268,255/65R18,75,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,אין,אין,יש,אין,אין,אין,רגילים,יש,הנעה מרחוק,0,2X4,1,1,--
435,שברולט,טראוורס,,2020,5,8,--,6,6944,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,התרעה בלבד,יש,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,2018,680,2268,225/65R18,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,מראות פנים,הגה בלבד,אין,אין,אין,יש,אין,אין,אין,רגילים,יש,הנעה מרחוק,0,4X4,1,1,--
436,שברולט,טראוורס,HIGH,2018,5,7,--,7,--,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,518.9,199.6,179.5,307.1,651,1645,2137,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,אין,קסנון,יש,אין,יש,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות צד + פנים,הגה בלבד,יש,אין,אין,יש,אין,אין,אין,רגילים,יש - ללא מגע,"הנעה מרחוק, מערכת שמע משודרגת מתוצרת ""Bose"" עם 10 רמקולים, שורה שלישית מתקפלת חשמלית",0,4X4,1,1,--
437,שברולט,טראוורס,HIGH,2019,5,7,--,7,--,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,518.9,199.6,179.5,307.1,651,1645,2137,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,אין,קסנון,יש,אין,יש,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות צד + פנים,הגה בלבד,יש,אין,אין,יש,אין,אין,אין,רגילים,יש - ללא מגע,"הנעה מרחוק, מערכת שמע משודרגת מתוצרת ""Bose"" עם 10 רמקולים, שורה שלישית מתקפלת חשמלית",0,4X4,1,1,--
438,שברולט,טראוורס,,2018,5,8,--,6,--,--,אחודה,2017,קדמית,אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.6,11.4,9.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,1957,680,680,255/65R18,75,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,אין,אין,קסנון,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,רגילים,אין,--,0,2X4,1,1,--
439,שברולט,טראוורס,,2018,5,7,--,7,--,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,התרעה בלבד,יש,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,2111,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות פנים,הגה בלבד,אין,אין,אין,יש,אין,אין,אין,רגילים,יש,"הנעה מרחוק, מערכת שמע משודרגת מתוצרת ""Bose"" עם 10 רמקולים",0,4X4,1,1,--
440,שברולט,טראוורס,,2021,5,8,--,7,7614,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.4,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,התרעה בלבד,יש,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,2114,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  - כוונון מלא,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות פנים,יש,אין,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,יש,"6 שקעי USB, בקרת אקלים עם 3 איזורים, חלונות אחוריים כהים, הנעה מרחוק, הכנה לוו גרירה, קישוט כרום בסבכה הקדמית, מערכת שמע מבית Bose עם 10 רמקולים, שקע 230V, חלון שמש כפול",0,4X4,1,1,--
441,שברולט,טראוורס,HIGH,2020,5,7,--,7,8928,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.1,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,518.9,199.6,179.5,307.1,651,1645,2137,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור + אוורור,אין,קסנון,יש,אין,יש,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות צד + פנים,הגה בלבד,יש,אין,אין,יש,אין,אין,אין,רגילים,יש - ללא מגע,"הנעה מרחוק, מערכת שמע משודרגת מתוצרת ""Bose"" עם 10 רמקולים, שורה שלישית מתקפלת חשמלית",0,4X4,1,1,--
442,שברולט,טראוורס,,2019,5,8,--,6,--,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,התרעה בלבד,יש,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,2018,680,2268,225/65R18,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,מראות פנים,הגה בלבד,אין,אין,אין,יש,אין,אין,אין,רגילים,יש,הנעה מרחוק,0,4X4,1,1,--
443,שברולט,טראוורס,,2020,5,8,--,6,6200,--,אחודה,2017,קדמית,אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.6,11.4,9.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,1957,680,680,255/65R18,75,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,אין,אין,קסנון,אין,אין,אין,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,אין,אין,אין,אין,יש,אין,אין,אין,רגילים,אין,--,0,2X4,1,1,--
444,שברולט,טראוורס,PREMIER,2021,5,7,--,7,8184,--,אחודה,2017,כפולה (4X4),אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.2,10.6,9.4,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,518.9,199.6,179.5,307.1,651,1645,2137,680,2268,255/55R20,82,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,מלפנים ומאחור + אוורור,אין,קסנון,יש,אין,יש,אחוריים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,אין,מראות צד + פנים,יש,יש,אין,אין,יש,יש + Auto Hold,אין,אין,רגילים,יש - ללא מגע,"6 שקעי USB, בקרת אקלים עם 3 איזורים, חלונות אחוריים כהים, הנעה מרחוק, הכנה לוו גרירה, קישוט כרום בסבכה הקדמית, מערכת שמע מבית Bose עם 10 רמקולים, שקע 230V, חלון שמש כפול, 2 כיסאות קטפן בשורה השנייה, הגה מתכוונן חשמלית, ידיות בגימור כרום",0,4X4,1,1,--
445,שברולט,טראוורס,,2019,5,8,--,6,--,--,אחודה,2017,קדמית,אוטומטית,9,בנזין,6,3564,310,6800,36.7,2800,7.2,185,7.6,11.4,9.7,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,התרעה בלבד,יש,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",518.9,199.6,179.5,307.1,651,1645,2018,680,2268,255/65R18,75,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,מלפנים,אין,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,אין,אין,יש,אין,אין,אין,רגילים,יש,הנעה מרחוק,0,2X4,1,1,--
446,שברולט,סילברדו,,2015,2,6,--,6,--,--,--,2013,כפולה (4X4),אוטומטית,6,טורבו דיזל,8,6600,397,3000,105.3,1600,--,--,--,--,--,--,--,--,--,--,--,אין ציון,ABS,6,יש,אין,אין,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,608.3,204.5,198.7,390.4,--,--,3349,750,3500,265/70R17,136,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,יש,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,יש,רגילים,אין,"תיבת הילוכים עם מצב גרירה, בלם-אגזוז, מערכת למניעת התהפכות כולל בקרת טלטול לנגרר, הנעה מרחוק, מתלים יעודיים לנסיעת שטח, מיגוני גחון, מתקן הכנה לוו גרירה",0,4X4,1,2,--
447,שברולט,סילברדו,,2014,2,5,--,7,--,--,--,2013,כפולה (4X4),אוטומטית,6,טורבו דיזל,8,6600,397,3000,105.3,1600,--,--,--,--,--,--,--,--,--,--,--,אין ציון,ABS,6,יש,אין,אין,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,608.3,204.5,198.7,390.4,--,--,3349,750,3500,265/70R18,136,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,מלפנים,אין,רגילים,יש,אין,אין,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,אין,יש,מראות פנים,הגה בלבד,יש,אין,אין,אין,אין,אין,יש,רגילים,אין,"תיבת הילוכים עם מצב גרירה, בלם-אגזוז, מערכת למניעת התהפכות כולל בקרת טלטול לנגרר, הנעה מרחוק, מתלים יעודיים לנסיעת שטח, מיגוני גחון, מתקן הכנה לוו גרירה, מושבים נפרדים מלפנים, מערכת שמע משודרגת של Bose כולל סאב וופר",0,4X4,1,2,--
448,שברולט,סילברדו,,2014,2,6,--,6,--,--,--,2013,כפולה (4X4),אוטומטית,6,טורבו דיזל,8,6600,397,3000,105.3,1600,--,--,--,--,--,--,--,--,--,--,--,אין ציון,ABS,6,יש,אין,אין,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,584.2,204.5,198.4,366.3,--,--,3272,750,3500,265/70R17,136,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,יש,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,יש,רגילים,אין,"תיבת הילוכים עם מצב גרירה, בלם-אגזוז, מערכת למניעת התהפכות כולל בקרת טלטול לנגרר, הנעה מרחוק, מתלים יעודיים לנסיעת שטח, מיגוני גחון, מתקן הכנה לוו גרירה",0,4X4,1,2,--
449,שברולט,סילברדו,,2014,2,6,--,6,--,--,--,2013,כפולה (4X4),אוטומטית,6,טורבו דיזל,8,6600,397,3000,105.3,1600,--,--,--,--,--,--,--,--,--,--,--,אין ציון,ABS,6,יש,אין,אין,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,--,608.3,204.5,198.7,390.4,--,--,3349,750,3500,265/70R17,136,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,יש,בד,יש - לנהג בלבד,אין,אין,רגילים,יש,אין,אין,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,יש,רגילים,אין,"תיבת הילוכים עם מצב גרירה, בלם-אגזוז, מערכת למניעת התהפכות כולל בקרת טלטול לנגרר, הנעה מרחוק, מתלים יעודיים לנסיעת שטח, מיגוני גחון, מתקן הכנה לוו גרירה",0,4X4,1,2,--
450,שברולט,סילברדו,,2018,4,5,--,6,--,--,--,2013,כפולה (4X4),אוטומטית,6,טורבו דיזל,8,6600,445,2800,124.5,1600,--,--,--,--,--,--,--,--,--,--,--,אין ציון,ABS,6,יש,אין,אין,1,1,אין,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",608.3,204.5,198.7,390.4,--,--,3460,750,3500,265/70R18,136,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,אין,יש,אין,4,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,מלפנים,אין,רגילים,יש,אין,אין,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,אין,יש,מראות פנים,הגה בלבד,יש,אין,אין,אין,אין,אין,יש,רגילים,אין,"תיבת הילוכים עם מצב גרירה, בלם-אגזוז, מערכת למניעת התהפכות כולל בקרת טלטול לנגרר, הנעה מרחוק, מתלים יעודיים לנסיעת שטח, מיגוני גחון, מתקן הכנה לוו גרירה, מושבים נפרדים מלפנים, מערכת שמע משודרגת של Bose כולל סאב וופר",0,4X4,1,2,--
