,tozar,kinuy_mishari,shnat_yitzur,tozeret_cd,degem_cd
52211,פיאט,FIAT 500 1.4,2009,798,110
52212,פיאט,FIAT 500 1.4,2009,798,111
52213,פיאט,FIAT 500 1.4,2009,798,120
52214,פיאט,FIAT 500 1.4,2009,798,151
52215,פיאט,FIAT 500 1.4,2010,798,91
52216,פיאט,FIAT 500 1.4,2010,798,101
52217,פיאט,FIAT 500 1.4,2010,798,111
52218,פיאט,FIAT 500 1.4,2010,798,151
52219,פיאט,FIAT 500 1.4,2010,798,230
52220,פיאט,FIAT 500 1.4,2011,798,5
52221,פיאט,FIAT 500 1.4,2011,798,6
52222,פיאט,FIAT 500 1.4,2011,798,111
52223,פיאט,FIAT 500 1.4,2011,798,151
52224,פיאט,FIAT 500 1.4,2011,798,230
52225,פיאט,FIAT 500 1.4,2012,798,5
52226,פיאט,FIAT 500 1.4,2012,798,6
52227,פיאט,FIAT 500 1.4,2012,798,15
52228,פיאט,FIAT 500 1.4,2012,798,16
52229,פיאט,FIAT 500 1.4,2012,798,18
52230,פיאט,FIAT 500 1.4,2012,798,19
52231,פיאט,FIAT 500 1.4,2012,798,111
52232,פיאט,FIAT 500 1.4,2012,798,151
52233,פיאט,FIAT 500 1.4,2013,798,18
52234,פיאט,FIAT 500 1.4,2013,798,19
52235,פיאט,FIAT 500 1.4,2013,798,38
52236,פיאט,FIAT 500 1.4,2013,798,44
52237,פיאט,FIAT 500 1.4,2013,798,45
52238,פיאט,FIAT 500 1.4,2013,798,46
52239,פיאט,FIAT 500 1.4,2013,798,47
52240,פיאט,FIAT 500 1.4,2013,798,151
52241,פיאט,FIAT 500 1.4,2014,798,38
52242,פיאט,FIAT 500 1.4,2014,798,44
52243,פיאט,FIAT 500 1.4,2014,798,45
52244,פיאט,FIAT 500 1.4,2014,798,151
52245,פיאט,FIAT 500 ABARTH,2010,798,1
52246,פיאט,FIAT 500 ABARTH,2010,798,31
52247,פיאט,FIAT 500 ABARTH,2010,798,180
52248,פיאט,FIAT 500 ABARTH,2010,798,190
52249,פיאט,FIAT 500 ABARTH,2010,798,200
52250,פיאט,FIAT 500 ABARTH,2010,798,210
52251,פיאט,FIAT 500 ABARTH,2010,798,211
52252,פיאט,FIAT 500 ABARTH,2011,798,7
52253,פיאט,FIAT 500 ABARTH,2011,798,9
52254,פיאט,FIAT 500 ABARTH,2011,798,31
52255,פיאט,FIAT 500 ABARTH,2011,798,190
52256,פיאט,FIAT 500 ABARTH,2011,798,200
52257,פיאט,FIAT 500 ABARTH,2011,798,210
52258,פיאט,FIAT 500 ABARTH,2011,798,211
52259,פיאט,FIAT 500 ABARTH,2012,798,7
52260,פיאט,FIAT 500 ABARTH,2012,798,9
52261,פיאט,FIAT 500 ABARTH,2012,798,190
52262,פיאט,FIAT 500 ABARTH,2012,798,210
52263,פיאט,FIAT 500 ABARTH,2012,798,211
52264,פיאט,FIAT 500 ABARTH,2013,798,7
52265,פיאט,FIAT 500 ABARTH,2013,798,25
52266,פיאט,FIAT 500 ABARTH,2013,798,26
52267,פיאט,FIAT 500 ABARTH,2013,798,27
52268,פיאט,FIAT 500 ABARTH,2013,798,29
52269,פיאט,FIAT 500 ABARTH,2013,798,33
52270,פיאט,FIAT 500 ABARTH,2013,798,34
52271,פיאט,FIAT 500 ABARTH,2013,798,36
52272,פיאט,FIAT 500 ABARTH,2013,798,37
52273,פיאט,FIAT 500 ABARTH,2013,798,39
52274,פיאט,FIAT 500 ABARTH,2013,798,190
52275,פיאט,FIAT 500 ABARTH,2014,798,25
52276,פיאט,FIAT 500 ABARTH,2014,798,26
52277,פיאט,FIAT 500 ABARTH,2014,798,27
52278,פיאט,FIAT 500 ABARTH,2014,798,29
52279,פיאט,FIAT 500 ABARTH,2014,798,33
52280,פיאט,FIAT 500 ABARTH,2014,798,34
52281,פיאט,FIAT 500 ABARTH,2014,798,36
52282,פיאט,FIAT 500 ABARTH,2014,798,37
52283,פיאט,FIAT 500 ABARTH,2014,798,59
52284,פיאט,FIAT 500 ABARTH,2014,798,62
52285,פיאט,FIAT 500 ABARTH,2014,798,63
52286,פיאט,FIAT 500 ABARTH,2014,798,64
52287,פיאט,FIAT 500 ABARTH,2014,798,65
52288,פיאט,FIAT 500 ABARTH,2014,798,66
52289,פיאט,FIAT 500 ABARTH,2014,798,68
52290,פיאט,FIAT 500 ABARTH,2014,798,83
52291,פיאט,FIAT 500 ABARTH,2014,798,84
52292,פיאט,FIAT 500 ABARTH,2014,798,85
52293,פיאט,FIAT 500 ABARTH,2014,798,86
52294,פיאט,FIAT 500 ABARTH,2014,798,190
52295,פיאט,FIAT 500 ABARTH,2015,798,68
52296,פיאט,FIAT 500 ABARTH,2015,798,83
52297,פיאט,FIAT 500 ABARTH,2015,798,85
52298,פיאט,FIAT 500 ABARTH,2015,798,86
52299,פיאט,FIAT 500 ABARTH,2015,798,99
52300,פיאט,FIAT 500 ABARTH,2015,798,102
52301,פיאט,FIAT 500 ABARTH,2015,798,103
52302,פיאט,FIAT 500 ABARTH,2015,798,105
52303,פיאט,FIAT 500 ABARTH,2015,798,106
52304,פיאט,FIAT 500 ABARTH,2015,798,107
52305,פיאט,FIAT 500 ABARTH,2015,798,108
52306,פיאט,FIAT 500 ABARTH,2015,798,109
52307,פיאט,FIAT 500 ABARTH,2015,798,112
52308,פיאט,FIAT 500 ABARTH,2015,798,113
52309,פיאט,FIAT 500 ABARTH,2015,798,114
52310,פיאט,FIAT 500 ABARTH,2015,798,115
52311,פיאט,FIAT 500 ABARTH,2015,798,116
52312,פיאט,FIAT 500 ABARTH,2015,798,125
52313,פיאט,FIAT 500 ABARTH,2015,798,127
52314,פיאט,FIAT 500 ABARTH,2015,798,128
52315,פיאט,FIAT 500 ABARTH,2015,798,129
52316,פיאט,FIAT 500 ABARTH,2015,798,132
52317,פיאט,FIAT 500 ABARTH,2015,798,134
52318,פיאט,FIAT 500 ABARTH,2016,798,83
52319,פיאט,FIAT 500 ABARTH,2016,798,86
52320,פיאט,FIAT 500 ABARTH,2016,798,105
52321,פיאט,FIAT 500 ABARTH,2016,798,106
52322,פיאט,FIAT 500 ABARTH,2016,798,108
52323,פיאט,FIAT 500 ABARTH,2016,798,109
52324,פיאט,FIAT 500 ABARTH,2016,798,112
52325,פיאט,FIAT 500 ABARTH,2016,798,113
52326,פיאט,FIAT 500 ABARTH,2016,798,114
52327,פיאט,FIAT 500 ABARTH,2016,798,115
52328,פיאט,FIAT 500 ABARTH,2016,798,125
52329,פיאט,FIAT 500 ABARTH,2016,798,127
52330,פיאט,FIAT 500 ABARTH,2016,798,128
52331,פיאט,FIAT 500 ABARTH,2016,798,129
52332,פיאט,FIAT 500 ABARTH,2016,798,132
52333,פיאט,FIAT 500 ABARTH,2016,798,134
52334,פיאט,FIAT 500 ABARTH,2016,798,155
52335,פיאט,FIAT 500 ABARTH,2016,798,156
52336,פיאט,FIAT 500 ABARTH,2016,798,157
52337,פיאט,FIAT 500 ABARTH,2016,798,158
52338,פיאט,FIAT 500 ABARTH,2016,798,163
52339,פיאט,FIAT 500 ABARTH,2016,798,164
52340,פיאט,FIAT 500 ABARTH,2016,798,165
52341,פיאט,FIAT 500 ABARTH,2016,798,166
52342,פיאט,FIAT 500 ABARTH,2016,798,222
52343,פיאט,FIAT 500 ABARTH,2017,798,86
52344,פיאט,FIAT 500 ABARTH,2017,798,156
52345,פיאט,FIAT 500 ABARTH,2017,798,157
52346,פיאט,FIAT 500 ABARTH,2017,798,222
52347,פיאט,FIAT 500 ABARTH,2017,798,233
52348,פיאט,FIAT 500 ABARTH,2018,798,233
52349,פיאט,FIAT 500 ABARTH,2018,798,240
52350,פיאט,FIAT 500 ABARTH,2019,798,240
52351,פיאט,FIAT 500 ABARTH,2020,798,240
52352,פיאט,FIAT 500 ABARTH,2021,798,240
52353,פיאט,FIAT 500 E,2020,737,115
52354,פיאט,FIAT 500 E,2020,737,116
52355,פיאט,FIAT 500 E,2021,737,115
52356,פיאט,FIAT 500 E,2021,737,116
52357,פיאט,FIAT 500 E,2022,737,115
52358,פיאט,FIAT 5001.2,2016,798,167
52359,פיאט,FIAT 500X,2018,737,109
52360,פיאט,FIAT 500X,2019,737,109
52361,פיאט,FIAT 500X,2020,737,114
52362,פיאט,FIAT DOBLO,2017,177,47
52363,פיאט,FIAT DOBLO,2017,177,48
52364,פיאט,FIAT DOBLO,2017,177,49
52365,פיאט,FIAT DOBLO,2017,177,51
52366,פיאט,FIAT DOBLO,2017,177,52
52367,פיאט,FIAT DOBLO,2017,177,53
52368,פיאט,FIAT DOBLO,2017,177,54
52369,פיאט,FIAT DOBLO,2017,177,55
52370,פיאט,FIAT DOBLO,2017,177,56
52371,פיאט,FIAT DOBLO,2017,177,57
52372,פיאט,FIAT DOBLO,2017,177,63
52373,פיאט,FIAT DOBLO,2018,177,47
52374,פיאט,FIAT DOBLO,2018,177,48
52375,פיאט,FIAT DOBLO,2018,177,49
52376,פיאט,FIAT DOBLO,2018,177,52
52377,פיאט,FIAT DOBLO,2018,177,53
52378,פיאט,FIAT DOBLO,2018,177,54
52379,פיאט,FIAT DOBLO,2018,177,55
52380,פיאט,FIAT DOBLO,2018,177,56
52381,פיאט,FIAT DOBLO,2018,177,57
52382,פיאט,FIAT DOBLO,2018,177,58
52383,פיאט,FIAT DOBLO,2018,177,59
52384,פיאט,FIAT DOBLO,2018,177,61
52385,פיאט,FIAT DOBLO,2018,177,62
52386,פיאט,FIAT DOBLO,2018,177,63
52387,פיאט,FIAT DOBLO,2018,177,63
52388,פיאט,FIAT DOBLO,2018,177,76
52389,פיאט,FIAT DOBLO,2019,177,55
52390,פיאט,FIAT DOBLO,2019,177,58
52391,פיאט,FIAT DOBLO,2019,177,59
52392,פיאט,FIAT DOBLO,2019,177,62
52393,פיאט,FIAT DOBLO,2019,177,63
52394,פיאט,FIAT DOBLO,2019,177,64
52395,פיאט,FIAT DOBLO,2019,177,76
52396,פיאט,FIAT DOBLO,2019,177,77
52397,פיאט,FIAT DOBLO,2019,177,78
52398,פיאט,FIAT DOBLO,2019,177,79
52399,פיאט,FIAT DOBLO,2019,177,81
52400,פיאט,FIAT DOBLO,2020,177,62
52401,פיאט,FIAT DOBLO,2020,177,65
52402,פיאט,FIAT DOBLO,2020,177,66
52403,פיאט,FIAT DOBLO,2020,177,67
52404,פיאט,FIAT DOBLO,2020,177,68
52405,פיאט,FIAT DOBLO,2020,177,69
52406,פיאט,FIAT DOBLO,2020,177,71
52407,פיאט,FIAT DOBLO,2020,177,72
52408,פיאט,FIAT DOBLO,2020,177,79
52409,פיאט,FIAT DOBLO,2020,177,81
52410,פיאט,FIAT DOBLO,2021,177,66
52411,פיאט,FIAT DOBLO,2021,177,68
52412,פיאט,FIAT DOBLO,2021,177,69
52413,פיאט,FIAT DOBLO,2021,177,71
52414,פיאט,FIAT DOBLO,2021,177,72
52415,פיאט,FIAT DOBLO,2021,177,73
52416,פיאט,FIAT DOBLO,2021,177,74
52417,פיאט,FIAT DOBLO,2021,177,81
52418,פיאט,FIAT FULLBACK,2016,674,1
52419,פיאט,FIAT FULLBACK,2016,674,2
52420,פיאט,FIAT FULLBACK,2017,674,1
52421,פיאט,FIAT FULLBACK,2017,674,2
52422,פיאט,FIAT FULLBACK,2017,674,3
52423,פיאט,FIAT FULLBACK,2017,674,4
52424,פיאט,FIAT FULLBACK,2017,674,5
52425,פיאט,FIAT FULLBACK,2017,674,6
52426,פיאט,FIAT FULLBACK,2017,674,7
52427,פיאט,FIAT FULLBACK,2017,674,8
52428,פיאט,FIAT FULLBACK,2018,674,5
52429,פיאט,FIAT FULLBACK,2018,674,6
52430,פיאט,FIAT FULLBACK,2018,674,7
52431,פיאט,FIAT FULLBACK,2018,674,8
52432,פיאט,FIAT FULLBACK,2019,674,5
52433,פיאט,FIAT FULLBACK,2019,674,6
52434,פיאט,FIAT FULLBACK,2019,674,7
52435,פיאט,FIAT FULLBACK,2019,674,8
52436,פיאט,FIAT PANDA,2018,737,112
52437,פיאט,FIAT TIPO,2016,177,42
52438,פיאט,FIAT TIPO,2016,177,43
52439,פיאט,FIAT TIPO,2016,177,44
52440,פיאט,FIAT TIPO,2016,177,45
52441,פיאט,FIAT TIPO,2016,177,46
52442,פיאט,FIAT TIPO,2016,177,47
52443,פיאט,FIAT TIPO,2017,177,42
52444,פיאט,FIAT TIPO,2017,177,45
52445,פיאט,FIAT TIPO,2017,177,46
52446,פיאט,FIAT TIPO,2017,177,47
52447,פיאט,FIAT TIPO,2017,177,56
52448,פיאט,FIAT TIPO,2017,177,57
52449,פיאט,FIAT TIPO,2017,177,58
52450,פיאט,FIAT TIPO,2017,177,59
52451,פיאט,FIAT TIPO,2017,177,62
52452,פיאט,FIAT TIPO,2017,177,66
52453,פיאט,FIAT TIPO,2017,177,67
52454,פיאט,FIAT TIPO,2017,177,68
52455,פיאט,FIAT TIPO,2017,177,73
52456,פיאט,FIAT TIPO,2017,177,74
52457,פיאט,FIAT TIPO,2017,177,75
52458,פיאט,FIAT TIPO,2018,177,45
52459,פיאט,FIAT TIPO,2018,177,46
52460,פיאט,FIAT TIPO,2018,177,47
52461,פיאט,FIAT TIPO,2018,177,56
52462,פיאט,FIAT TIPO,2018,177,59
52463,פיאט,FIAT TIPO,2018,177,62
52464,פיאט,FIAT TIPO,2018,177,66
52465,פיאט,FIAT TIPO,2018,177,73
52466,פיאט,FIAT TIPO,2018,177,74
52467,פיאט,FIAT TIPO,2018,177,75
52468,פיאט,FIAT TIPO,2019,177,45
52469,פיאט,FIAT500,2021,737,122
52470,פיאט,FIAT500,2021,737,123
52471,פיאט,FIAT500,2021,737,124
52472,פיאט,FIAT500,2021,737,125
52473,פיאט,FIAT500,2022,737,122
52474,פיאט,FIAT500,2022,737,125
52475,פיאט,FIORINO,2008,177,18
52476,פיאט,FIORINO,2009,177,11
52477,פיאט,FIORINO,2011,177,1
52478,פיאט,FIORINO,2011,177,71
52479,פיאט,FIORINO,2012,177,1
52480,פיאט,FIORINO,2012,177,19
52481,פיאט,FIORINO,2012,177,22
52482,פיאט,FIORINO,2012,177,71
52483,פיאט,FIORINO,2013,177,19
52484,פיאט,FIORINO,2013,177,22
52485,פיאט,FIORINO,2013,177,25
52486,פיאט,FIORINO,2014,177,19
52487,פיאט,FIORINO,2014,177,22
52488,פיאט,FIORINO,2014,177,25
52489,פיאט,FIORINO,2014,177,28
52490,פיאט,FIORINO,2014,177,29
52491,פיאט,FIORINO,2015,177,37
52492,פיאט,FIORINO,2015,177,38
52493,פיאט,FIORINO,2016,177,37
52494,פיאט,FIORINO,2016,177,38
52495,פיאט,FIORINO 1.3,2009,177,51
52496,פיאט,FIORINO 1.3,2010,177,51
52497,פיאט,FIORINO 1.3,2010,177,61
52498,פיאט,FIORINO 1.3,2010,177,90
52499,פיאט,FIORINO 1.3,2011,177,51
52500,פיאט,FIORINO 1.3,2011,177,90
52501,פיאט,FIORINO 1.3,2012,177,51
52502,פיאט,FIORINO 1.3,2012,177,90
52503,פיאט,FIORINO 1.4,2009,177,60
52504,פיאט,FIORINO 1.4,2009,177,70
52505,פיאט,FIORINO 1.4,2010,177,60
52506,פיאט,FIORINO 1.4,2010,177,70
52507,פיאט,FIORINO 1.4,2011,177,60
52508,פיאט,FIORINO 1.4,2011,177,70
52509,פיאט,GRANDE PUNT0,2008,737,201
52510,פיאט,GRANDE PUNT0,2009,737,201
52511,פיאט,GRANDE PUNT0,2010,737,201
52512,פיאט,GRANDE PUNTO,2007,737,130
52513,פיאט,GRANDE PUNTO,2008,737,5900
52514,פיאט,GRANDE PUNTO,2009,737,250
52515,פיאט,GRANDE PUNTO,2009,737,340
52516,פיאט,GRANDE PUNTO,2010,737,340
52517,פיאט,GRANDE PUNTO1.2,2007,737,150
52518,פיאט,GRANDE PUNTO1.2,2007,737,151
52519,פיאט,GRANDE PUNTO1.2,2007,737,160
52520,פיאט,GRANDE PUNTO1.2,2007,737,162
52521,פיאט,GRANDE PUNTO1.2,2008,737,151
52522,פיאט,GRANDE PUNTO1.2,2009,737,151
52523,פיאט,GRANDE PUNTO1.3,2007,737,190
52524,פיאט,GRANDE PUNTO1.3,2008,737,190
52525,פיאט,GRANDE PUNTO1.4,2007,737,111
52526,פיאט,GRANDE PUNTO1.4,2007,737,161
52527,פיאט,GRANDE PUNTO1.4,2007,737,163
52528,פיאט,GRANDE PUNTO1.4,2007,737,170
52529,פיאט,GRANDE PUNTO1.4,2007,737,171
52530,פיאט,GRANDE PUNTO1.4,2008,737,163
52531,פיאט,GRANDE PUNTO1.4,2008,737,171
52532,פיאט,GRANDE PUNTO1.4,2008,737,5830
52533,פיאט,GRANDE PUNTO1.4,2009,737,5830
52534,פיאט,GRANDE-PUNTO,2006,737,5730
52535,פיאט,JEEP COMPASS,2021,737,127
52536,פיאט,JEEP COMPASS,2022,737,127
52537,פיאט,LIDO A 45,2016,737,45
52538,פיאט,LIDO A 49,2018,737,17
52539,פיאט,LIDO A 49,2019,737,17
52540,פיאט,LINEA,2008,177,41
52541,פיאט,MATRIX,2018,737,15
52542,פיאט,MATRIX 670 5L,2016,737,35
52543,פיאט,MULTIPLA,2004,737,80
52544,פיאט,MULTIPLA,2004,737,90
52545,פיאט,MULTIPLA,2005,737,20
52546,פיאט,MULTIPLA,2005,737,30
52547,פיאט,MULTIPLA,2006,737,20
52548,פיאט,MULTIPLA,2007,737,180
52549,פיאט,MULTIPLA,2007,737,181
52550,פיאט,MULTIPLA,2007,737,5740
52551,פיאט,MULTIPLA,2007,737,5741
52552,פיאט,MULTIPLA,2008,737,181
52553,פיאט,MULTIPLA,2008,737,5741
52554,פיאט,MULTIPLA,2009,737,181
52555,פיאט,MULTIPLA,2009,737,5741
52556,פיאט,PANDA,2004,798,10
52557,פיאט,PANDA,2004,798,100
52558,פיאט,PANDA,2004,798,121
52559,פיאט,PANDA,2004,798,131
52560,פיאט,PANDA,2005,798,10
52561,פיאט,PANDA,2005,798,121
52562,פיאט,PANDA,2005,798,131
52563,פיאט,PANDA,2006,798,10
52564,פיאט,PANDA,2006,798,100
52565,פיאט,PANDA,2006,798,121
52566,פיאט,PANDA,2006,798,131
52567,פיאט,PANDA,2007,798,10
52568,פיאט,PANDA,2007,798,11
52569,פיאט,PANDA,2007,798,20
52570,פיאט,PANDA,2007,798,21
52571,פיאט,PANDA,2007,798,121
52572,פיאט,PANDA,2007,798,122
52573,פיאט,PANDA,2007,798,131
52574,פיאט,PANDA,2007,798,140
52575,פיאט,PANDA,2007,798,141
52576,פיאט,PANDA,2008,798,11
52577,פיאט,PANDA,2008,798,122
52578,פיאט,PANDA,2008,798,131
52579,פיאט,PANDA,2008,798,141
52580,פיאט,PANDA,2009,798,11
52581,פיאט,PANDA,2009,798,80
52582,פיאט,PANDA,2009,798,122
52583,פיאט,PANDA,2009,798,131
52584,פיאט,PANDA,2009,798,161
52585,פיאט,PANDA,2010,798,80
52586,פיאט,PANDA,2010,798,161
52587,פיאט,PANDA,2010,798,220
52588,פיאט,PANDA,2011,798,2
52589,פיאט,PANDA,2011,798,80
52590,פיאט,PANDA,2011,798,161
52591,פיאט,PANDA,2011,798,220
52592,פיאט,PANDA,2012,737,16
52593,פיאט,PANDA,2012,737,17
52594,פיאט,PANDA,2012,737,19
52595,פיאט,PANDA,2012,737,22
52596,פיאט,PANDA,2012,798,24
52597,פיאט,PANDA,2012,798,220
52598,פיאט,PANDA,2013,737,16
52599,פיאט,PANDA,2013,737,17
52600,פיאט,PANDA,2013,737,19
52601,פיאט,PANDA,2013,737,22
52602,פיאט,PANDA,2013,737,28
52603,פיאט,PANDA,2013,798,24
52604,פיאט,PANDA,2014,737,22
52605,פיאט,PANDA,2014,737,28
52606,פיאט,PANDA,2014,737,34
52607,פיאט,PANDA,2014,737,35
52608,פיאט,PANDA,2015,737,35
52609,פיאט,PANDA,2015,737,38
52610,פיאט,PANDA,2015,737,39
52611,פיאט,PANDA,2015,737,42
52612,פיאט,PANDA,2015,737,43
52613,פיאט,PANDA,2016,737,38
52614,פיאט,PANDA,2016,737,39
52615,פיאט,PANDA,2016,737,87
52616,פיאט,PANDA,2016,737,88
52617,פיאט,PANDA,2016,737,96
52618,פיאט,PANDA,2016,737,97
52619,פיאט,PANDA,2017,737,87
52620,פיאט,PANDA,2017,737,88
52621,פיאט,PANDA,2017,737,96
52622,פיאט,PANDA,2017,737,97
52623,פיאט,PANDA,2017,737,98
52624,פיאט,PANDA,2017,737,106
52625,פיאט,PANDA,2017,737,107
52626,פיאט,PANDA,2017,737,108
52627,פיאט,PANDA,2018,737,97
52628,פיאט,PANDA,2018,737,98
52629,פיאט,PANDA,2018,737,106
52630,פיאט,PANDA,2018,737,107
52631,פיאט,PANDA,2018,737,108
52632,פיאט,PUNT0,2004,737,1511
52633,פיאט,PUNT0 1.4,2009,737,81
52634,פיאט,PUNT0 1.4,2009,737,121
52635,פיאט,PUNT0 1.4,2010,737,380
52636,פיאט,PUNT0 1.4,2011,737,380
52637,פיאט,PUNT0 1.4,2012,737,380
52638,פיאט,PUNT0 16V,2004,737,50
52639,פיאט,PUNT0 16V,2005,737,50
52640,פיאט,PUNT0 16V,2006,737,50
52641,פיאט,PUNT0 60,2004,737,60
52642,פיאט,PUNT0 60,2005,737,60
52643,פיאט,PUNT0 60,2006,737,60
52644,פיאט,PUNTO,2004,737,10
52645,פיאט,PUNTO,2004,737,1510
52646,פיאט,PUNTO  1.2,2011,737,1
52647,פיאט,PUNTO  16V,2005,737,21
52648,פיאט,PUNTO  ABARTH,2010,737,490
52649,פיאט,PUNTO  ABARTH,2011,737,490
52650,פיאט,PUNTO  ABARTH,2012,737,490
52651,פיאט,PUNTO  ABARTH,2013,737,490
52652,פיאט,PUNTO  ABARTH,2014,737,490
52653,פיאט,PUNTO 1.2,2009,737,240
52654,פיאט,PUNTO 1.2,2009,737,360
52655,פיאט,PUNTO 1.2,2010,737,360
52656,פיאט,PUNTO 1.2,2011,737,2
52657,פיאט,PUNTO 1.2,2011,737,11
52658,פיאט,PUNTO 1.2,2011,737,12
52659,פיאט,PUNTO 1.2,2011,737,360
52660,פיאט,PUNTO 1.2,2012,737,2
52661,פיאט,PUNTO 1.2,2012,737,11
52662,פיאט,PUNTO 1.4,2009,737,91
52663,פיאט,PUNTO 1.4,2009,737,101
52664,פיאט,PUNTO 1.4,2009,737,141
52665,פיאט,PUNTO 1.4,2009,737,191
52666,פיאט,PUNTO 1.4,2009,737,211
52667,פיאט,PUNTO 1.4,2009,737,221
52668,פיאט,PUNTO 1.4,2009,737,251
52669,פיאט,PUNTO 1.4,2010,737,221
52670,פיאט,PUNTO 1.4,2010,737,241
52671,פיאט,PUNTO 1.4,2010,737,251
52672,פיאט,PUNTO 1.4,2010,737,271
52673,פיאט,PUNTO 1.4,2010,737,280
52674,פיאט,PUNTO 1.4,2010,737,370
52675,פיאט,PUNTO 1.4,2010,737,371
52676,פיאט,PUNTO 1.4,2010,737,431
52677,פיאט,PUNTO 1.4,2010,737,441
52678,פיאט,PUNTO 1.4,2010,737,460
52679,פיאט,PUNTO 1.4,2010,737,470
52680,פיאט,PUNTO 1.4,2011,737,8
52681,פיאט,PUNTO 1.4,2011,737,9
52682,פיאט,PUNTO 1.4,2011,737,251
52683,פיאט,PUNTO 1.4,2011,737,271
52684,פיאט,PUNTO 1.4,2011,737,280
52685,פיאט,PUNTO 1.4,2011,737,370
52686,פיאט,PUNTO 1.4,2011,737,371
52687,פיאט,PUNTO 1.4,2011,737,431
52688,פיאט,PUNTO 1.4,2011,737,441
52689,פיאט,PUNTO 1.4,2011,737,460
52690,פיאט,PUNTO 1.4,2012,737,8
52691,פיאט,PUNTO 1.4,2012,737,9
52692,פיאט,PUNTO 1.4,2012,737,15
52693,פיאט,PUNTO 1.4,2012,737,18
52694,פיאט,PUNTO 1.4,2012,737,23
52695,פיאט,PUNTO 1.4,2012,737,370
52696,פיאט,PUNTO 1.4,2012,737,431
52697,פיאט,PUNTO 1.4,2012,737,441
52698,פיאט,PUNTO 1.4,2013,737,23
52699,פיאט,PUNTO 1.4,2013,737,24
52700,פיאט,PUNTO 1.4,2013,737,25
52701,פיאט,PUNTO 1.4,2013,737,26
52702,פיאט,PUNTO 1.4,2013,737,27
52703,פיאט,PUNTO 1.4,2013,737,29
52704,פיאט,PUNTO 1.4,2014,737,26
52705,פיאט,PUNTO 1.4,2014,737,27
52706,פיאט,PUNTO 1.4,2014,737,29
52707,פיאט,PUNTO 1.4,2014,737,33
52708,פיאט,PUNTO 1.4,2014,737,36
52709,פיאט,PUNTO 1.4,2015,737,33
52710,פיאט,PUNTO 1.4,2015,737,37
52711,פיאט,PUNTO 1.4,2016,737,37
52712,פיאט,PUNTO 16V,2004,737,70
52713,פיאט,PUNTO 16V,2004,737,71
52714,פיאט,PUNTO 16V,2005,737,71
52715,פיאט,PUNTO 16V,2006,737,71
52716,פיאט,PUNTO ABARTH,2010,737,480
52717,פיאט,PUNTO ABARTH,2011,737,480
52718,פיאט,PUNTO ABARTH,2012,737,480
52719,פיאט,PUNTO ABARTH,2013,737,32
52720,פיאט,PUNTO ABARTH,2014,737,32
52721,פיאט,PUNTO1.4,2011,737,5
52722,פיאט,PUNTO1.4,2011,737,6
52723,פיאט,PUNTO1.4,2011,737,7
52724,פיאט,PUNTO1.4,2012,737,5
52725,פיאט,PUNTO1.4,2012,737,6
52726,פיאט,PUNTO1.4,2012,737,7
52727,פיאט,PUNTO1.4,2013,737,5
52728,פיאט,QUBO,2012,177,6
52729,פיאט,QUBO,2012,177,7
52730,פיאט,QUBO,2012,177,8
52731,פיאט,QUBO,2012,177,9
52732,פיאט,QUBO,2012,177,12
52733,פיאט,QUBO,2012,177,13
52734,פיאט,QUBO,2012,177,14
52735,פיאט,QUBO,2012,177,15
52736,פיאט,QUBO,2012,177,16
52737,פיאט,QUBO,2012,177,17
52738,פיאט,QUBO,2012,177,18
52739,פיאט,QUBO,2013,177,14
52740,פיאט,QUBO,2013,177,15
52741,פיאט,QUBO,2013,177,16
52742,פיאט,QUBO,2013,177,17
52743,פיאט,QUBO,2013,177,18
52744,פיאט,QUBO,2014,177,14
52745,פיאט,QUBO,2014,177,15
52746,פיאט,QUBO,2014,177,16
52747,פיאט,QUBO,2014,177,17
52748,פיאט,QUBO,2014,177,18
52749,פיאט,QUBO,2014,177,26
52750,פיאט,QUBO,2014,177,32
52751,פיאט,QUBO,2014,177,33
52752,פיאט,QUBO,2014,177,34
52753,פיאט,QUBO,2014,177,35
52754,פיאט,QUBO,2015,177,33
52755,פיאט,QUBO,2015,177,34
52756,פיאט,QUBO,2015,177,35
52757,פיאט,QUBO,2015,177,36
52758,פיאט,QUBO,2015,177,39
52759,פיאט,QUBO,2016,177,33
52760,פיאט,QUBO,2016,177,34
52761,פיאט,QUBO,2016,177,35
52762,פיאט,QUBO,2016,177,36
52763,פיאט,QUBO,2016,177,39
52764,פיאט,QUBO,2016,177,48
52765,פיאט,QUBO,2016,177,52
52766,פיאט,QUBO,2016,177,53
52767,פיאט,QUBO,2016,177,54
52768,פיאט,QUBO,2016,177,55
52769,פיאט,QUBO,2017,177,33
52770,פיאט,QUBO,2017,177,34
52771,פיאט,QUBO,2017,177,48
52772,פיאט,QUBO,2017,177,52
52773,פיאט,QUBO,2017,177,53
52774,פיאט,QUBO,2017,177,54
52775,פיאט,QUBO,2017,177,55
52776,פיאט,QUBO,2017,177,64
52777,פיאט,QUBO,2017,177,65
52778,פיאט,QUBO,2017,177,69
52779,פיאט,QUBO,2017,177,72
52780,פיאט,QUBO,2018,177,53
52781,פיאט,QUBO,2018,177,55
52782,פיאט,QUBO,2018,177,64
52783,פיאט,QUBO,2018,177,65
52784,פיאט,QUBO,2018,177,69
52785,פיאט,QUBO,2018,177,72
